ReputationRaceMask[0],ReputationRaceMask[1],ReputationRaceMask[2],ReputationRaceMask[3],Name_lang,Description_lang,ID,ReputationIndex,ParentFactionID,Expansion,FriendshipRepID,Flags,ParagonFactionID,ReputationClassMask[0],ReputationClassMask[1],ReputationClassMask[2],ReputationClassMask[3],ReputationFlags[0],ReputationFlags[1],ReputationFlags[2],ReputationFlags[3],ReputationBase[0],ReputationBase[1],ReputationBase[2],ReputationBase[3],ReputationMax[0],ReputationMax[1],ReputationMax[2],ReputationMax[3],ParentFactionMod[0],ParentFactionMod[1],ParentFactionCap[0],ParentFactionCap[1]
0,0,0,0,Gizlock's Charm,,770,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Gizlock,,771,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Moro'gai,,789,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Spirit Guide - Alliance,,790,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1791,0,0,0,Shen'dralar,"A remnant of the once powerful elves living in Dire Maul, yet still wise and knowledgeable about great secrets. ",809,44,1118,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,5,5
0,0,0,0,Ogre (Captain Kromcrush),,829,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Spirit Guide - Horde,,849,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Jaedenar,,869,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
690,1101,0,0,Warsong Outriders,"Fierce orcs of the Warsong Clan, locked in battle against the Silverwing Sentinels in Warsong Gulch.",889,46,892,0,0,2,0,0,0,0,0,16,6,0,0,0,-42000,0,0,42999,-42000,0,0,0,0,7,7
1101,690,0,0,Silverwing Sentinels,"Staunch defenders of Ashenvale, locked in battle against the Warsong Outriders in Warsong Gulch.",890,45,891,0,0,2,0,0,0,0,0,16,6,0,0,0,-42000,0,0,42999,-42000,0,0,0,0,7,7
1101,178,0,0,Alliance Forces,,891,47,1118,0,0,0,0,0,0,0,0,24,14,0,0,0,-42000,0,0,42999,-42000,0,0,0,0,5,5
690,77,0,0,Horde Forces,,892,48,1118,0,0,0,0,0,0,0,0,24,14,0,0,0,-42000,0,0,42999,-42000,0,0,0,0,5,5
0,0,0,0,Revantusk Trolls,,893,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1791,0,0,0,Darkmoon Faire,"A traveling fair that showcases the weird and the extraordinary.  Often spotted in Elwynn Forest, Mulgore, and Terokkar Forest.",909,50,1118,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,5,5
1791,0,0,0,Brood of Nozdormu,The descendants of the Bronze Dragonflight are the guardians of time and care little for the mortal races.,910,54,1118,0,0,0,0,0,0,0,0,0,0,0,0,-42000,0,0,0,42999,0,0,0,0,0,5,5
162,1101,512,16,Silvermoon City,"The capital of Quel'Thalas, home of the blood elves.  Though nearly destroyed by Arthas' attack on the Sunwell, Silvermoon is once again a thriving city.",911,55,67,0,0,0,0,0,0,0,0,273,6,17,17,400,-42000,4000,3100,42999,-42000,42999,42999,1,0.25,7,5
0,0,0,0,Might of Kalimdor,,912,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"PLAYER, Blood Elf",,914,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Armies of C'Thun,,915,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Silithid Attackers,,916,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,The Ironforge Brigade,,917,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,RC Enemies,,918,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,RC Objects,,919,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Red,,920,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Blue,,921,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
690,1101,0,0,Tranquillien,"Once a high elf town, Tranquillien became abandoned after the Scourge invaded Quel'Thalas.  It has now been reclaimed by the Forsaken and the blood elves who seek to rid the Ghostlands of the Scourge.",922,56,1118,0,0,0,0,0,0,0,0,16,6,0,0,0,-42000,0,0,42999,-42000,0,0,0,0,5,5
0,0,0,0,Farstriders,,923,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,DEPRECATED,,924,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Sunstriders,,925,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Magister's Guild,,926,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"PLAYER, Draenei",,927,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Scourge Invaders,,928,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Bloodmaul Clan,,929,-1,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
77,946,1024,0,Exodar,"The naaru vessel that brought the draenei to Azeroth.  Though stranded in the Azuremyst Isles, it acts as a home city for this noble race.",930,49,469,0,0,0,0,0,0,0,0,273,6,17,0,3000,-42000,4000,0,42999,-42000,42999,0,1,0.25,7,5
0,0,0,0,Test Faction (not a real faction),This faction only exists to test the editing of faction names and descriptions...,931,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
255,1024,512,0,The Aldor,"An ancient order of draenei priests once run by Velen, the Aldor are currently led by High Priestess Ishanah.  They are servants of the naaru in Shattrath City known as the Sha'tar.  Rivals of the Scryers.",932,58,936,0,0,0,0,0,0,0,0,80,80,80,0,0,3500,-3500,0,42999,42999,42999,0,-1.1,1,7,7
2047,0,0,0,The Consortium,"Led by Nexus-Prince Haramad, the Consortium is a loosely affiliated cartel of ethereal smugglers, traders and thieves that has come to Outland to benefit from its riches.",933,60,980,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,7,7
255,1024,512,0,The Scryers,"Voren'thal the Seer leads the dissident blood elves who've rejected Kael'thas' path to power.  They've joined forces with the naaru of Shattrath City, much to the dismay of the Aldor.",934,62,936,0,0,0,0,0,0,0,0,80,80,80,0,0,-3500,3500,0,42999,42999,42999,0,-1.1,1,7,7
1791,0,0,0,The Sha'tar,"The Sha'tar are a group of powerful naaru who rule over a rebuilt Shattrath City.  With the help of the Aldor and the Scryers, they lead the battle against Illidan and the Burning Legion.",935,39,936,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0.5,0,4,3
2047,0,0,0,Shattrath City,,936,59,980,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,42999,0,0,0,0,0,7,7
0,0,0,0,"Troll, Forest",,937,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,The Omenai,,938,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,DEPRECATED,,939,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,The Sons of Lothar,,940,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
690,1101,0,0,The Mag'har,This reclusive group of brown-skinned orcs has escaped any form of demonic corruption.  They have retained their traditional way of life in the face of great changes in Outland.,941,61,980,0,0,0,0,0,0,0,0,16,6,0,0,-500,-42000,0,0,42999,-42000,0,0,0,0,5,5
2047,0,0,0,Cenarion Expedition,An exploratory force sent to Outland by the Cenarion Circle to study surviving life forms.  The Cenarion Expedition has quickly gained in size and autonomy since the opening of the Dark Portal.,942,64,980,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,5,5
0,0,0,0,Fel Orc,,943,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Fel Orc Ghost,,944,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Sons of Lothar Ghosts,,945,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1101,690,0,0,Honor Hold,"Vestiges of the Sons of Lothar, veterans of the Alliance that first came into Draenor, have steadfastly held on to this Hellfire outpost.  They are now joined by the armies from Stormwind and Ironforge.",946,38,980,0,0,0,0,0,0,0,0,16,0,0,0,0,-42000,0,0,42999,-42000,0,0,0,0,5,5
690,1101,0,0,Thrallmar,The expedition sent through the Dark Portal by Thrall has built a stronghold in Hellfire Peninsula.  Thrallmar serves as a base of operations for much of the Horde's activities in Outland.,947,37,980,0,0,0,0,0,0,0,0,16,0,0,0,0,-42000,0,0,42999,-42000,0,0,0,0,5,5
32767,0,0,0,Test Faction 2,,948,86,949,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,42999,0,0,0,1,1,5,5
32767,0,0,0,Test Faction 1,,949,85,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,42999,0,0,0,1,1,5,5
0,0,0,0,ToWoW - Flag,,950,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,ToWoW - Flag Trigger Alliance (DND),,951,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
32767,0,0,0,Test Faction 3,,952,87,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42999,0,0,0,1,1,5,5
0,0,0,0,Test Faction 4,,953,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,ToWoW - Flag Trigger Horde (DND),,954,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Broken,,955,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Ethereum,,956,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Earth Elemental,,957,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Fighting Robots,,958,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Actor Good,,959,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Actor Evil,,960,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Stillpine Furbolg,,961,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Crazed Owlkin,,962,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Chess Alliance,,963,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Chess Horde,,964,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Monster Spar,,965,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Monster Spar Buddy,,966,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
4095,0,0,0,The Violet Eye,A secret sect of the Kirin Tor founded to spy on Medivh and his activities.,967,63,980,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,5,5
0,0,0,0,Sunhawks,,968,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Hand of Argus,,969,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
2047,0,0,0,Sporeggar,The sporelings are a mostly peaceful race of mushroom-men native to Outland. Their home is located in the southern bogs of Zangarmarsh. ,970,65,980,0,0,0,0,0,0,0,0,0,0,0,0,-2500,0,0,0,42999,0,0,0,0,0,5,5
0,0,0,0,Fungal Giant,,971,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Spore Bat,,972,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"Monster, Predator",,973,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"Monster, Prey",,974,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Void Anomaly,,975,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Hyjal Defenders,,976,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Hyjal Invaders,,977,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1101,690,0,0,Kurenai,"Draenei for ""redeemed.""  These Broken have escaped the grasp of their various slavers in Outland and have made their home in Nagrand.  It is there that they seek to rediscover their destiny.",978,66,980,0,0,0,0,0,0,0,0,16,0,0,0,-1200,-42000,0,0,42999,-42000,0,0,0,0,5,5
0,0,0,0,Earthen Ring,,979,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,The Burning Crusade,,980,43,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
0,0,0,0,Arakkoa,,981,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Zangarmarsh Banner (Alliance),,982,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Zangarmarsh Banner (Horde),,983,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Zangarmarsh Banner (Neutral),,984,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Caverns of Time - Thrall,,985,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Caverns of Time - Durnholde,,986,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Caverns of Time - Southshore Guards,,987,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Shadow Council Covert,,988,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1791,0,0,0,Keepers of Time,The Keepers of Time are bronze dragons hand-picked by Nozdormu to watch over the Caverns of Time.,989,67,980,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,5,5
1791,0,0,0,The Scale of the Sands,"A secretive subgroup of the Bronze Dragonflight, led by Soridormi, prime mate of Nozdormu.",990,57,980,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,5,5
0,0,0,0,"Dark Portal Defender, Alliance",,991,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"Dark Portal Defender, Horde",,992,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"Dark Portal Attacker, Legion",,993,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Inciter Trigger,Used for the Blackheart the Inciter event.,994,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Inciter Trigger 2,Used for the Blackheart the Inciter event.,995,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Inciter Trigger 3,Used for the Blackheart the Inciter event.,996,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Inciter Trigger 4,Used for the Blackheart the Inciter event.,997,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Inciter Trigger 5,Used for the Blackheart the Inciter event.,998,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Mana Creature,,999,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Khadgar's Servant,,1000,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Bladespire Clan,,1001,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Ethereum Sparbuddy,,1002,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Protectorate,,1003,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Arcane Annihilator (DNR),,1004,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
32767,0,0,0,"Friendly, Hidden",,1005,68,0,0,0,0,0,1503,0,0,0,4,0,0,0,3000,0,0,0,30000,0,0,0,1,1,5,5
0,0,0,0,Kirin'Var - Dathric,,1006,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Kirin'Var - Belmara,,1007,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Kirin'Var - Luminrath,,1008,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Kirin'Var - Cohlien,,1009,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Servant of Illidan,,1010,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
32767,0,0,0,Lower City,The refugees of Shattrath come from diverse backgrounds and races.  Word of helpful deeds spreads quickly among the Denizens of Lower City.,1011,69,936,0,0,0,0,1535,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,3,3
1791,0,0,0,Ashtongue Deathsworn,"The elite of the Broken tribe known as the Ashtongue, officially aligned with Illidan. The Deathsworn are Akama's most trusted lieutenants and are privy to their leader's mysterious motivations.",1012,70,980,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,3,3
0,0,0,0,Spirits of Shadowmoon 1,,1013,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Spirits of Shadowmoon 2,,1014,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1791,0,0,0,Netherwing,"This unusual brood of dragons was spawned from the eggs of Deathwing's black dragonflight, and infused with raw nether-energies.  Now, they seek to find their identity beyond the shadows of their father's destructive heritage.",1015,71,980,0,0,0,0,1535,0,0,0,2,0,0,0,-42000,0,0,0,42999,0,0,0,0,0,5,5
0,0,0,0,Wyrmcult,,1016,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Treant,,1017,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Leotheras Demon I,,1018,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Leotheras Demon II,,1019,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Leotheras Demon III,,1020,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Leotheras Demon IV,,1021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Leotheras Demon V,,1022,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Azaloth,,1023,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Rock Flayer,,1024,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Flayer Hunter,,1025,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Shadowmoon Shade,,1026,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Legion Communicator,,1027,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Ravenswood Ancients,,1028,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"Chess, Friendly to All Chess",,1029,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Black Temple Gates - Illidari,,1030,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1791,0,0,0,Sha'tari Skyguard,An airborne military force created by Shattrath City to deal with the threats that loom in the highest reaches of Outland.,1031,72,936,0,0,0,0,1535,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,5,5
0,0,0,0,Area 52,,1032,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Maiev,,1033,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Skettis Shadowy Arakkoa,,1034,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Skettis Arakkoa,,1035,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Dragonmaw Enemy,,1036,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1101,690,0,0,Alliance Vanguard,"The combined forces of the Alliance in Northrend, lead by the Valiance Expedition, but also including civilian groups such as the Explorer's League.",1037,88,1097,0,0,0,0,0,0,0,0,136,6,0,0,0,0,0,0,42999,0,0,0,0,0,5,5
1791,0,0,0,Ogri'la,"The enlightened denizens of Ogri'la have made their dwelling in the western Blade's Edge Mountains, where proximity to apexis crystals has caused them to transcend their brutish ogre nature.",1038,73,980,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42999,0,0,0,0,0,5,5
0,0,0,0,Ravager,,1039,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,REUSE,,1040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Frenzy,,1041,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Skyguard Enemy,,1042,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"Skunk, Petunia",,1043,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Theramore Deserter,,1044,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Vrykul,,1045,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Northsea Pirates,,1046,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Tuskarr,,1047,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,UNUSED,,1048,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"Troll, Amani",,1049,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
1101,690,0,0,Valiance Expedition,"The main armies of the Alliance in Northrend, moving against the Scourge and unified under King Varian Wrynn's command.",1050,74,1037,0,0,0,0,0,0,0,0,16,6,0,0,0,-42000,0,0,42999,-42000,0,0,0.5,0.5,7,7
0,0,0,0,UNUSED,,1051,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
690,1101,0,0,Horde Expedition,"The combined forces of the Horde in Northrend, spearheaded by the Warsong Offensive.",1052,75,1097,0,0,0,0,0,0,0,0,152,0,0,0,0,-42000,0,0,42999,-42000,0,0,0,0,5,5
0,0,0,0,Westguard,,1053,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Spotted Gryphon,,1054,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Tamed Plaguehound,,1055,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,Vrykul (Ancient Spirit 1),,1056,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
