Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,ContinentID,AreaID,WorldStateID,UiWidgetSetID,Importance,Icon
Tower Point,Destroyed,1405,-759.186,-348.19,104.581,0,0,0,132,0,0,0,30,-1,1367,0,0,5
Tower Point,In Conflict,1406,-759.141,-348.12,104.591,0,0,0,132,0,0,0,30,-1,1394,0,0,11
Tower Point,In Conflict,1407,-759.266,-348.044,104.588,0,0,0,132,0,0,0,30,-1,1389,0,0,8
Camp Taurajo,,1469,-2352.66,-1921.67,95.7825,0,0,0,13,0,0,0,1,17,0,0,3,4
Splintertree Post,,1471,2286.41,-2564.67,105.479,0,0,0,13,0,0,0,1,331,0,0,3,4
The Swarming Pillar,,1472,-7066.79,731.852,67.27,0,0,0,4,0,0,0,1,3425,0,0,0,6
Bones of Grakkarond,,1473,-7234.61,874.224,0.285852,0,0,0,4,0,0,0,1,3425,0,0,0,6
Woodpaw Den,,1475,-4835.2,863.048,137.048,0,0,0,4,0,0,0,1,1101,0,0,0,6
Revantusk Village,,1507,-573.459,-4590.51,10.4125,0,0,0,13,0,0,0,0,307,0,0,0,4
Thorium Point,,1508,-6513.68,-1142.76,309.818,0,0,0,4,0,0,0,0,1442,0,0,0,6
Mor'shan Base Camp,,1512,1035.13,-2113.34,122.945,0,0,0,4,0,0,0,1,1703,0,0,0,6
Silverwing Grove,,1513,1462.48,-1858.93,123.55,0,0,0,4,0,0,0,1,422,0,0,0,6
West Frostwolf Tower,Horde Controlled,1527,-1297.9,-266.613,127.779,0,0,0,132,0,0,0,30,-1,1382,0,0,9
West Frostwolf Tower,Destroyed,1528,-1297.92,-266.629,127.782,0,0,0,132,0,0,0,30,-1,1365,0,0,5
West Frostwolf Tower,In Conflict,1529,-1298.02,-266.508,127.772,0,0,0,132,0,0,0,30,-1,1392,0,0,11
West Frostwolf Tower,In Conflict,1530,-1298.09,-266.702,127.798,0,0,0,132,0,0,0,30,-1,1387,0,0,8
Pre-alliance POI test,,1550,451.372,-127.12,7.10504,0,0,0,132,0,0,0,30,-1,1665,0,0,3
The Weeping Cave,,1551,2249.61,-2389.63,59.8013,0,0,0,4,0,0,0,0,198,0,0,0,6
Valor's Rest,,1567,-6404.33,-292.647,1.04541,0,0,0,4,0,0,0,1,2738,0,0,0,6
Wildpaw Cavern,,1568,-1436.1,-455.651,70.5168,0,0,0,4,0,0,0,30,2978,0,0,0,6
Icewing Cavern,,1569,276.056,61.1517,20.3397,0,0,0,4,0,0,0,30,2959,0,0,0,6
Yojamba Isle,,1588,-11874.6,1250.73,11.2723,0,0,0,4,0,0,0,0,33,0,0,0,6
Stables,Uncontrolled,1609,1180.92,1185.77,-45.5659,0,0,0,132,0,0,0,529,-1,1842,0,0,36
Stables,Alliance Controlled,1610,1181.56,1185.58,-45.4915,0,0,0,132,0,0,0,529,-1,1767,0,0,38
Stables,Horde Controlled,1611,1181.56,1185.74,-45.5036,0,0,0,132,0,0,0,529,-1,1768,0,0,40
Stables,In Conflict,1612,1181.51,1185.65,-45.5016,0,0,0,132,0,0,0,529,-1,1769,0,0,37
Stables,In Conflict,1613,1181.54,1185.6,-45.4958,0,0,0,132,0,0,0,529,-1,1770,0,0,39
Blacksmith,Uncontrolled,1614,988.933,1012.57,-32.0645,0,0,0,132,0,0,0,529,-1,1846,0,0,26
Blacksmith,Alliance Controlled,1615,988.697,1012.58,-31.9895,0,0,0,132,0,0,0,529,-1,1782,0,0,28
Blacksmith,Horde Controlled,1616,988.937,1012.34,-31.9613,0,0,0,132,0,0,0,529,-1,1783,0,0,30
Blacksmith,In Conflict,1617,988.94,1012.11,-31.8583,0,0,0,132,0,0,0,529,-1,1784,0,0,27
Blacksmith,In Conflict,1618,988.693,1012.81,-32.0927,0,0,0,132,0,0,0,529,-1,1785,0,0,29
Lumber Mill,Uncontrolled,1619,813.067,1182.09,32.9259,0,0,0,132,0,0,0,529,-1,1844,0,0,21
Lumber Mill,Alliance Controlled,1620,813.073,1182.07,32.9253,0,0,0,132,0,0,0,529,-1,1792,0,0,23
Lumber Mill,Horde Controlled,1621,812.747,1182.13,32.9351,0,0,0,132,0,0,0,529,-1,1793,0,0,25
Lumber Mill,In Conflict,1622,812.705,1182.26,32.9392,0,0,0,132,0,0,0,529,-1,1794,0,0,22
Lumber Mill,In Conflict,1623,812.715,1182.26,32.939,0,0,0,132,0,0,0,529,-1,1795,0,0,24
Gold Mine,Uncontrolled,1624,1178.22,822.509,-87.8928,0,0,0,132,0,0,0,529,-1,1843,0,0,16
Gold Mine,Alliance Controlled,1625,1177.99,822.883,-87.9367,0,0,0,132,0,0,0,529,-1,1787,0,0,18
Gold Mine,Horde Controlled,1626,1178.35,822.88,-88.2435,0,0,0,132,0,0,0,529,-1,1788,0,0,20
Gold Mine,In Conflict,1627,1178.07,822.847,-87.9833,0,0,0,132,0,0,0,529,-1,1789,0,0,17
Gold Mine,In Conflict,1628,1178.15,822.624,-87.9035,0,0,0,132,0,0,0,529,-1,1790,0,0,19
Farm,Uncontrolled,1629,824.262,826.35,-56.1232,0,0,0,132,0,0,0,529,-1,1845,0,0,31
Farm,Alliance Controlled,1630,824.011,826.546,-57.4618,0,0,0,132,0,0,0,529,-1,1772,0,0,33
Farm,Horde Controlled,1631,823.875,826.557,-57.7234,0,0,0,132,0,0,0,529,-1,1773,0,0,35
Farm,In Conflict,1632,824.015,826.696,-57.7088,0,0,0,132,0,0,0,529,-1,1774,0,0,32
Farm,In Conflict,1633,823.875,826.418,-57.7362,0,0,0,132,0,0,0,529,-1,1775,0,0,34
Snowfall Graveyard,Uncontrolled,1682,-202.932,-112.716,78.4901,0,0,0,132,0,0,0,30,-1,1966,0,0,7
Misty Reed Post,,1683,-10854.8,-4093.43,21.7435,0,0,0,5,0,0,0,0,300,0,0,0,6
Brackenwall Village,,1684,-3132.98,-2880.71,34.7179,0,0,0,3,0,0,0,1,496,0,0,0,15
Cenarion Hold,,1685,-6886.15,718.398,42.798,0,0,0,13,0,0,0,1,3425,0,0,3,4
Twilight Base Camp,,1687,-6996.15,1195.01,11.4948,0,0,0,4,0,0,0,1,2739,0,0,0,6
Staghelm Point,,1688,-6517.49,97.5554,126.125,0,0,0,4,0,0,0,1,3426,0,0,0,6
Twilight's Run,,1689,-6310.14,136.591,15.4595,0,0,0,4,0,0,0,1,3426,0,0,0,6
Ortell's Hideout,,1690,-7586.17,226.396,12.3661,0,0,0,4,0,0,0,1,2744,0,0,0,6
Bronzebeard Encampment,,1694,-8021.76,1105.84,3.54871,0,0,0,4,0,0,0,1,3427,0,0,0,6
Under Attack,Winterspring,1696,6519.57,-4117.1,661.536,0,0,0,152,0,0,0,1,-1,2259,0,3,41
Under Attack,Azshara,1697,3366.79,-6226.81,-15.3192,0,0,0,152,0,0,0,1,-1,2260,0,3,41
Under Attack,Blasted Lands,1698,-11456.9,-2981.41,6.54802,0,0,0,152,0,0,0,0,-1,2261,0,3,41
Under Attack,Burning Steppes,1699,-7741.19,-2722.21,178.01,0,0,0,152,0,0,0,0,-1,2262,0,3,41
Under Attack,Tanaris Desert,1700,-8277.12,-3484.09,17.729,0,0,0,152,0,0,0,1,-1,2263,0,3,41
Under Attack,Eastern Plaguelands,1701,2414.5,-3919.26,212.741,0,0,0,152,0,0,0,0,-1,2264,0,3,41
Ivar's Patch,,1702,1233.05,1214.28,52.5857,0,0,0,4,0,0,0,0,130,0,0,0,6
Valgan's Field,,1703,908.754,1255.63,45.9686,0,0,0,4,0,0,0,0,227,0,0,0,6
Silvermoon City,,1704,9504.23,-7297.86,14.0929,0,0,0,29,0,0,0,530,3487,0,0,3,5
Falconwing Square,,1705,9443.57,-6889.18,21.4437,0,0,0,5,0,0,0,530,3665,0,0,3,6
Sunstrider Isle,,1706,10251.2,-6243.67,20.7207,0,0,0,0,0,0,0,530,3431,0,0,0,6
The Sunspire,,1707,10339.4,-6393.8,65.2572,0,0,0,0,0,0,0,530,-1,0,0,0,6
Sunsail Anchorage,,1708,8760.85,-6099.67,96.7569,0,0,0,0,0,0,0,530,3461,0,0,0,6
Fairbreeze Village,,1709,8722.06,-6675.4,70.1066,0,0,0,5,0,0,0,530,3462,0,0,3,6
Farstride Retreat,,1710,8986.2,-7461.7,157.457,0,0,0,0,0,0,0,530,3464,0,0,0,6
Deatholme,,1711,6494.17,-6367.48,44.8694,0,0,0,0,0,0,0,530,3500,0,0,0,6
Windrunner Spire,,1712,7018.83,-5731.5,106.186,0,0,0,0,0,0,0,530,3492,0,0,0,6
Tranquillien,,1713,7567.08,-6818.75,87.1612,0,0,0,20,0,0,0,530,3488,0,0,3,4
Honor Hold,,1714,-715.967,2670.63,93.9962,0,0,0,29,0,0,0,530,3538,0,0,3,4
Thrallmar,,1715,138.907,2703.56,87.9096,0,0,0,29,0,0,0,530,3536,0,0,3,4
The Stair of Destiny,,1716,-250.472,1029.01,54.3233,0,0,0,0,0,0,0,530,3539,0,0,0,6
Throne of Kil'Jaeden,,1717,815.059,2331.75,285.711,0,0,0,0,0,0,0,530,3547,0,0,0,6
Hellfire Citadel,,1718,-315.158,3099.17,11.1911,0,0,0,0,0,0,0,530,-1,0,0,0,6
Den of Haal'esh,,1719,-1105.52,4200.52,36.3521,0,0,0,0,0,0,0,530,3556,0,0,0,6
Falcon Watch,,1720,-699.534,4260.89,50.8329,0,0,0,13,0,0,0,530,3554,0,0,3,4
Ruins of Sha'naar,,1721,-236.269,4935.25,32.4985,0,0,0,0,0,0,0,530,3551,0,0,0,6
Clan Post,,1722,500.537,3850.62,194.015,0,0,0,0,0,0,0,530,3555,0,0,0,6
Pools of Aggonar,,1723,244.889,3467.86,61.5275,0,0,0,0,0,0,0,530,3553,0,0,0,6
Sandworm!,A Silithyst beast has surfaced,1724,-6548.72,1150.51,-1.23684,0,0,0,134,0,0,0,1,1377,2322,0,0,42
Sandworm!,A Silithyst beast has surfaced,1725,-7786.01,978.815,-2.90349,0,0,0,134,0,0,0,1,1377,2323,0,0,42
Sandworm!,A Silithyst beast has surfaced,1726,-7463.3,1411.7,3.70745,0,0,0,134,0,0,0,1,1377,2324,0,0,42
Sandworm!,A Silithyst beast has surfaced,1727,-7377.08,447.046,4.53546,0,0,0,134,0,0,0,1,1377,2325,0,0,42
Eastwall Tower,,1749,2562.3,-4796.96,138.254,0,69904,0,135,0,0,0,0,139,2361,0,0,5
Eastwall Tower,"Alliance, Contested",1750,2562.07,-4797.24,138.207,0,0,0,135,0,0,0,0,139,2359,0,0,5
Eastwall Tower,"Alliance, Progressing",1751,2562.15,-4797.25,138.156,0,0,0,135,0,0,0,0,139,2357,0,0,10
Eastwall Tower,"Horde, Contested",1752,2561.74,-4797.14,138.466,0,0,0,135,0,0,0,0,139,2360,0,0,5
Eastwall Tower,"Horde, Progressing",1753,2561.91,-4797.32,138.256,0,0,0,135,0,0,0,0,139,2358,0,0,9
Eastwall Tower,Horde,1754,2561.96,-4796.84,138.533,0,0,0,135,0,0,0,0,139,2356,0,0,9
Eastwall Tower,Alliance,1755,2562.03,-4797.02,138.377,0,0,0,135,0,0,0,0,139,2354,0,0,10
Plaguewood Tower,,1756,2967.53,-3034.37,150.091,0,69904,0,135,0,0,0,0,139,2353,0,0,5
Plaguewood Tower,"Alliance, Contested",1757,2967.53,-3034.29,150.073,0,0,0,135,0,0,0,0,139,2366,0,0,5
Plaguewood Tower,"Horde, Progressing",1760,2972.89,-3034.52,120.298,0,0,0,135,0,0,0,0,139,2369,0,0,9
Plaguewood Tower,Alliance,1761,2966.69,-3033.86,148.839,0,0,0,135,0,0,0,0,139,2370,0,0,10
Plaguewood Tower,Horde,1762,2966.72,-3034.01,148.87,0,0,0,135,0,0,0,0,139,2371,0,0,9
Northpass Tower,,1763,3170.26,-4376.45,139.633,0,69904,0,135,0,0,0,0,139,2352,0,0,5
Northpass Tower,"Alliance, Contested",1764,3169.99,-4376.53,139.633,0,0,0,135,0,0,0,0,139,2362,0,0,5
Northpass Tower,"Horde, Contested",1765,3169.65,-4376.62,139.633,0,0,0,135,0,0,0,0,139,2363,0,0,5
Northpass Tower,"Alliance, Progressing",1766,3169.88,-4376.38,139.633,0,0,0,135,0,0,0,0,139,2364,0,0,10
Northpass Tower,"Horde, Progressing",1767,3169.82,-4376.17,139.633,0,0,0,135,0,0,0,0,139,2365,0,0,9
Northpass Tower,Alliance,1768,3169.14,-4376.62,139.633,0,0,0,135,0,0,0,0,139,2372,0,0,10
Northpass Tower,Horde,1769,3168.74,-4376.37,139.634,0,0,0,135,0,0,0,0,139,2373,0,0,9
Crown Guard Tower,,1770,1853.48,-3723.24,192.506,0,69904,0,135,0,0,0,0,139,2355,0,0,5
Crown Guard Tower,"Alliance, Contested",1771,1853.35,-3723.33,192.43,0,0,0,135,0,0,0,0,139,2374,0,0,5
Crown Guard Tower,"Horde, Contested",1772,1853.41,-3723.26,192.473,0,0,0,135,0,0,0,0,139,2375,0,0,5
Crown Guard Tower,"Alliance, Progressing",1773,1853.13,-3723.44,192.305,0,0,0,135,0,0,0,0,139,2376,0,0,10
Crown Guard Tower,"Horde, Progressing",1774,1853.54,-3723.49,192.463,0,0,0,135,0,0,0,0,139,2377,0,0,9
Crown Guard Tower,Alliance,1775,1853.47,-3723.38,192.465,0,0,0,135,0,0,0,0,139,2378,0,0,10
Crown Guard Tower,Horde,1776,1853.51,-3723.47,192.458,0,0,0,135,0,0,0,0,139,2379,0,0,9
Plaguewood Tower,"Alliance, Progressing",1777,2967.45,-3034.87,149.886,0,0,0,135,0,0,0,0,139,2368,0,0,10
Wrathscale Point,,1779,-4959.96,-11815.9,12.8889,0,0,0,4,0,0,0,530,3570,0,0,0,6
Bristlelimb Village,,1780,-4588.5,-11603.5,17.7644,0,0,0,4,0,0,0,530,3571,0,0,0,6
Pod Cluster,,1781,-4414.18,-11970.8,24.2663,0,0,0,4,0,0,0,530,3567,0,0,0,6
Pod Wreckage,,1782,-4464.58,-12661,17.827,0,0,0,4,0,0,0,530,3568,0,0,0,6
Geezle's Camp,,1783,-4583.14,-12879.8,9.43615,0,0,0,16,0,0,0,530,3577,0,0,0,6
Azure Watch,,1784,-4179.47,-12501.5,50.0635,0,0,0,5,0,0,0,530,3576,0,0,3,6
The Exodar,,1785,-4007.31,-11873.6,-0.550287,0,0,0,29,0,0,0,530,3557,0,0,3,5
Valaar's Berth,,1786,-4257.04,-11424.7,17.4536,0,0,0,4,0,0,0,530,3574,0,0,0,6
Silting Shore,,1787,-3390.31,-11887,-0.81603,0,0,0,4,0,0,0,530,3575,0,0,0,6
Stillpine Hold,,1788,-3354.12,-12348.4,24.2002,0,0,0,4,0,0,0,530,3572,0,0,0,6
Menagerie Wreckage,,1789,-3300.91,-12730.9,21.1512,0,0,0,4,0,0,0,530,3578,0,0,0,6
The Sacred Grove,,1790,-3811.64,-13374.7,79.8344,0,0,0,4,0,0,0,530,3561,0,0,0,6
Wildwind Peak,,1791,-3768.73,-11465.4,314.5,0,0,0,4,0,0,0,530,3580,0,0,0,6
Emberglade,,1792,-3284.43,-12901,12.1127,0,0,0,4,0,0,0,530,3564,0,0,0,6
Odesyus' Landing,,1793,-4694.52,-12411.2,11.8779,0,0,0,4,0,0,0,530,3573,0,0,0,6
Traitor's Cove,,1794,-5081.78,-11265.1,-0.471041,0,0,0,4,0,0,0,530,3579,0,0,0,6
Crash Site,,1795,-4145.27,-13739.4,124.394,0,0,0,4,0,0,0,530,3526,0,0,0,4
Shadow Ridge,,1796,-4537.33,-13338,93.3595,0,0,0,4,0,0,0,530,3530,0,0,0,6
Silverline Lake,,1797,-4386.85,-13595.1,31.8966,0,0,0,4,0,0,0,530,3528,0,0,0,6
Nestlewood Thicket,,1798,-4397.99,-13805.5,56.5289,0,0,0,4,0,0,0,530,3529,0,0,0,6
Ammen Fields,,1799,-4164.96,-13487.2,45.5698,0,0,0,4,0,0,0,530,3560,0,0,0,6
Moonwing Den,,1800,-5065.18,-11067.8,27.1412,0,0,0,4,0,0,0,530,3566,0,0,0,6
Tide's Hollow,,1801,-4871.51,-11598,7.00633,0,0,0,4,0,0,0,530,3569,0,0,0,6
Suncrown Village,,1802,7988.71,-7299.7,143.115,0,0,0,4,0,0,0,530,3489,0,0,0,6
Zeb'Sora,,1803,8014.57,-7793.08,166.955,0,0,0,4,0,0,0,530,3512,0,0,0,6
Dawnstar Spire,,1804,7828.3,-7844.05,169.19,0,0,0,4,0,0,0,530,3495,0,0,0,6
Farstrider Enclave,,1805,7543.67,-7665.41,151.285,0,0,0,4,0,0,0,530,3496,0,0,0,6
Zeb'Tela,,1806,7371.75,-7805.6,148.739,0,0,0,4,0,0,0,530,3516,0,0,0,6
Sanctum of the Sun,,1807,7186.54,-7125.71,83.7449,0,0,0,4,0,0,0,530,3493,0,0,0,6
An'telas,,1808,7451.8,-7290.97,95.3986,0,0,0,4,0,0,0,530,3498,0,0,0,6
Amani Catacombs,,1809,7638.25,-7310.51,155.013,0,0,0,4,0,0,0,530,3510,0,0,0,6
Zeb'Nowa,,1810,6909.73,-7378.86,55.9749,0,0,0,4,0,0,0,530,3517,0,0,0,6
Amani Pass,,1811,6857.14,-7680.32,107.117,0,0,0,4,0,0,0,530,3508,0,0,0,6
Andilien Estate,,1812,7034.17,-6823.45,44.6389,0,0,0,4,0,0,0,530,3506,0,0,0,6
Howling Ziggurat,,1813,7168.21,-6615.66,63.113,0,0,0,4,0,0,0,530,3502,0,0,0,6
Bleeding Ziggurat,,1814,7219.75,-6416.48,59.1652,0,0,0,4,0,0,0,530,3501,0,0,0,6
Underlight Mines,,1815,7208.95,-6247.08,19.414,0,0,0,4,0,0,0,530,3505,0,0,0,6
Windrunner Village,,1816,7260.98,-5936.89,17.856,0,0,0,4,0,0,0,530,3491,0,0,0,6
Sanctum of the Moon,,1817,7536.23,-6408.08,13.2098,0,0,0,4,0,0,0,530,3494,0,0,0,6
Golden Mist Village,,1818,7911.24,-6180.77,20.2094,0,0,0,4,0,0,0,530,3490,0,0,0,6
An'daroth,,1819,7933.11,-6507.79,46.7217,0,0,0,4,0,0,0,530,3497,0,0,0,6
Tor'Watha,,1820,8538.68,-7931.78,154.913,0,0,0,4,0,0,0,530,3476,0,0,0,6
Zeb'Watha,,1821,8445.3,-7596.97,157.149,0,0,0,4,0,0,0,530,3475,0,0,0,6
East Sanctum,,1822,8742.78,-7105.38,46.9539,0,0,0,4,0,0,0,530,3467,0,0,0,6
Saltheril's Haven,,1823,8645.7,-6372.79,53.4613,0,0,0,4,0,0,0,530,3468,0,0,0,6
West Sanctum,,1824,9100.33,-6223.32,19.0553,0,0,0,4,0,0,0,530,3466,0,0,0,6
North Sanctum,,1825,9297.83,-6659.46,39.5448,0,0,0,4,0,0,0,530,3465,0,0,0,6
Stillwhisper Pond,,1826,9215.16,-7211.67,1.01429,0,0,0,4,0,0,0,530,3470,0,0,0,6
The Vector Coil,,1827,-1944.84,-10678.4,116.106,0,0,0,4,0,0,0,530,3586,0,0,0,6
The Cryo-Core,,1828,-2077.3,-11344.5,85.5164,0,0,0,4,0,0,0,530,3588,0,0,0,6
The Warp Piston,,1829,-1209.9,-11802.8,3.75533,0,0,0,4,0,0,0,530,3587,0,0,0,6
Bladewood,,1830,-1753.26,-11622.5,34.0168,0,0,0,4,0,0,0,530,3585,0,0,0,6
Wrathscale Lair,,1831,-2220.94,-12324.7,57.3032,0,0,0,4,0,0,0,530,3590,0,0,0,6
Ruins of Loreth'Aran,,1832,-1746.56,-12079.8,33.3461,0,0,0,4,0,0,0,530,3591,0,0,0,6
Nazzivian,,1833,-2415.29,-11295.7,30.367,0,0,0,4,0,0,0,530,3592,0,0,0,6
Axxarien,,1834,-1515.3,-11384.8,67.7485,0,0,0,4,0,0,0,530,3593,0,0,0,6
The Foul Pond,,1835,-1573.69,-11052.2,53.3146,0,0,0,4,0,0,0,530,3595,0,0,0,6
The Hidden Reef,,1836,-1220.49,-11143.2,-40.5749,0,0,0,4,0,0,0,530,3596,0,0,0,6
Amberweb Pass,,1837,-1516.76,-10755.1,54.6357,0,0,0,4,0,0,0,530,3597,0,0,0,6
Ragefeather Ridge,,1838,-1549.41,-11889.5,22.8055,0,0,0,4,0,0,0,530,3601,0,0,0,6
Talon Stand,,1839,-1217.23,-12449.1,95.0323,0,0,0,4,0,0,0,530,3599,0,0,0,6
Bristlebend Enclave,,1840,-2496.43,-12216.7,28.0214,0,0,0,4,0,0,0,530,3600,0,0,0,6
The Overlook,Neutral,1841,-199.731,3466.6,32.5614,0,0,0,135,0,0,0,530,3483,2482,0,0,5
The Overlook,Alliance Controlled,1842,-199.628,3466.98,32.7123,0,0,0,135,0,0,0,530,3483,2480,0,0,10
The Overlook,Horde Controlled,1843,-199.434,3467.1,32.9515,0,0,0,135,0,0,0,530,3483,2481,0,0,9
Broken Hill,Neutral,1844,-466.044,3467.61,37.9955,0,0,0,135,0,0,0,530,3483,2485,0,0,5
Broken Hill,Alliance Controlled,1845,-465.609,3467.81,37.9727,0,0,0,135,0,0,0,530,3483,2483,0,0,10
Broken Hill,Horde Controlled,1846,-465.397,3467.81,37.9455,0,0,0,135,0,0,0,530,3483,2484,0,0,9
The Stadium,Neutral,1847,-291.268,3702.61,58.1998,0,0,0,135,0,0,0,530,3483,2472,0,0,5
The Stadium,Alliance Controlled,1848,-290.921,3702.59,58.127,0,0,0,135,0,0,0,530,3483,2471,0,0,10
The Stadium,Horde Controlled,1849,-290.818,3702.22,58.1442,0,0,0,135,0,0,0,530,3483,2470,0,0,9
West Beacon,Alliance Controlled,1894,374.82,7333.08,49.4439,0,0,0,135,0,0,0,530,3521,2644,0,0,10
West Beacon,Horde Controlled,1895,374.83,7333.08,49.4439,0,0,0,135,0,0,0,530,3521,2645,0,0,9
West Beacon,,1896,374.813,7333.08,49.4438,0,0,0,135,0,0,0,530,3521,2646,0,0,5
Twinspire Graveyard,,1897,246.488,7084.32,36.13,0,0,0,135,0,0,0,530,3521,2647,0,0,7
Twinspire Graveyard,Alliance Controlled,1898,246.489,7084.33,36.1296,0,0,0,135,0,0,0,530,3521,2648,0,0,14
Twinspire Graveyard,Horde Controlled,1899,246.491,7084.32,36.1302,0,0,0,135,0,0,0,530,3521,2649,0,0,12
East Beacon,Alliance Controlled,1901,341.394,6833.16,48.2395,0,0,0,135,0,0,0,530,3521,2650,0,0,10
East Beacon,Horde Controlled,1902,341.234,6833.17,48.4404,0,0,0,135,0,0,0,530,3521,2651,0,0,9
East Beacon,,1903,341.409,6833.08,48.0551,0,0,0,135,0,0,0,530,3521,2652,0,0,5
Alliance Field Scout,,1904,374.129,6229.92,22.7453,0,0,0,135,0,0,0,530,3521,2656,0,0,45
Alliance Field Scout,,1905,374.146,6229.91,22.7459,0,0,0,135,0,0,0,530,3521,2655,0,0,43
Horde Field Scout,,1906,296.583,7820.33,42.0831,0,0,0,135,0,0,0,530,3521,2657,0,0,45
Horde Field Scout,,1907,296.632,7820.35,42.0831,0,0,0,135,0,0,0,530,3521,2658,0,0,44
Wyvern Camp,Uncontrolled,1908,-1656.53,7733.27,-15.5082,0,0,0,135,0,0,0,530,3518,2659,0,0,47
Wyvern Camp,Horde Controlled,1909,-1656.64,7733.22,-15.5191,0,0,0,135,0,0,0,530,3518,2660,0,0,48
Wyvern Camp,Alliance Controlled,1910,-1656.65,7733.18,-15.5226,0,0,0,135,0,0,0,530,3518,2661,0,0,46
Wyvern Camp,Uncontrolled,1911,-1512.81,8135.79,-20.2073,0,0,0,135,0,0,0,530,3518,2667,0,0,47
Wyvern Camp,Alliance Controlled,1912,-1512.88,8135.7,-20.2285,0,0,0,135,0,0,0,530,3518,2666,0,0,46
Wyvern Camp,Horde Controlled,1913,-1512.85,8135.71,-20.2234,0,0,0,135,0,0,0,530,3518,2665,0,0,48
Wyvern Camp,Uncontrolled,1914,-1817.36,8038.34,-26.4444,0,0,0,135,0,0,0,530,3518,2670,0,0,47
Wyvern Camp,Horde Controlled,1915,-1817.4,8038.21,-26.4304,0,0,0,135,0,0,0,530,3518,2668,0,0,48
Wyvern Camp,Alliance Controlled,1916,-1817.37,8038.18,-26.4272,0,0,0,135,0,0,0,530,3518,2669,0,0,46
Wyvern Camp,Uncontrolled,1917,-1387.35,7781.24,-11.4444,0,0,0,135,0,0,0,530,3518,2662,0,0,47
Wyvern Camp,Alliance Controlled,1918,-1387.23,7781.24,-11.4362,0,0,0,135,0,0,0,530,3518,2664,0,0,46
Wyvern Camp,Horde Controlled,1919,-1387.35,7781.25,-11.4445,0,0,0,135,0,0,0,530,3518,2663,0,0,48
Halaa,,1920,-1573.7,7942.06,-22.5635,0,0,0,133,0,0,0,530,3518,2671,0,0,31
Halaa,Horde Controlled,1921,-1573.61,7942.09,-22.5623,0,0,0,133,0,0,0,530,3518,2672,0,0,35
Halaa,Alliance Controlled,1922,-1573.6,7942.03,-22.5605,0,0,0,133,0,0,0,530,3518,2673,0,0,33
Halaa,,1923,-1573.6,7942.06,-22.5612,0,0,0,133,0,0,0,530,3518,2676,0,0,32
Halaa,,1924,-1573.68,7942,-22.5616,0,0,0,133,0,0,0,530,3518,2677,0,0,34
Spirit Tower,,1925,-3082.84,5329.92,-18.6409,0,0,0,135,0,0,0,530,3519,2681,0,0,5
Spirit Tower,Alliance Controlled,1926,-3082.89,5329.91,-18.6401,0,0,0,135,0,0,0,530,3519,2683,0,0,10
Spirit Tower,Horde Controlled,1927,-3082.88,5329.91,-18.6402,0,0,0,135,0,0,0,530,3519,2682,0,0,9
Spirit Tower,,1928,-2944.75,4788.92,-17.6654,0,0,0,135,0,0,0,530,3519,2686,0,0,5
Spirit Tower,Alliance Controlled,1929,-2944.78,4788.99,-17.6642,0,0,0,135,0,0,0,530,3519,2684,0,0,10
Spirit Tower,Horde Controlled,1930,-2944.75,4789.01,-17.6647,0,0,0,135,0,0,0,530,3519,2685,0,0,9
Spirit Tower,,1931,-3170.13,4438.59,-19.581,0,0,0,135,0,0,0,530,3519,2690,0,0,5
Spirit Tower,Alliance Controlled,1932,-3170.17,4438.58,-19.5813,0,0,0,135,0,0,0,530,3519,2688,0,0,10
Spirit Tower,Horde Controlled,1933,-3170.19,4438.55,-19.5813,0,0,0,135,0,0,0,530,3519,2689,0,0,9
Spirit Tower,,1934,-3601.07,4533.99,-14.8928,0,0,0,135,0,0,0,530,3519,2696,0,0,5
Spirit Tower,Alliance Controlled,1935,-3600.99,4533.97,-14.8918,0,0,0,135,0,0,0,530,3519,2694,0,0,10
Spirit Tower,Horde Controlled,1936,-3601.06,4533.97,-14.8931,0,0,0,135,0,0,0,530,3519,2695,0,0,9
Spirit Tower,,1937,-3807.71,4896.94,-18.0962,0,0,0,135,0,0,0,530,3519,2693,0,0,5
Spirit Tower,Alliance Controlled,1938,-3807.66,4896.9,-18.0948,0,0,0,135,0,0,0,530,3519,2691,0,0,10
Spirit Tower,Horde Controlled,1939,-3807.7,4896.87,-18.0948,0,0,0,135,0,0,0,530,3519,2692,0,0,9
Blood Watch,,1940,-1990.97,-11866.2,47.1723,0,0,0,5,0,0,0,530,3584,0,0,3,6
Blood Elf Tower,Uncontrolled,1941,2050.45,1372.22,1194.56,0,0,0,143,0,0,0,566,3820,2722,0,0,5
Blood Elf Tower,Alliance Controlled,1942,2050.43,1372.23,1194.56,0,0,0,143,0,0,0,566,3820,2723,0,0,10
Blood Elf Tower,Horde Controlled,1943,2050.45,1372.23,1194.56,0,0,0,143,0,0,0,566,3820,2724,0,0,9
Fel Reaver Ruins,Uncontrolled,1944,2026.33,1749.76,1195.12,0,0,0,143,0,0,0,566,3820,2725,0,0,5
Fel Reaver Ruins,Alliance Controlled,1945,2026.35,1749.75,1195.11,0,0,0,143,0,0,0,566,3820,2726,0,0,10
