UiMin[0],UiMin[1],UiMax[0],UiMax[1],Region[0],Region[1],Region[2],Region[3],Region[4],Region[5],ID,UiMapID,OrderIndex,MapID,AreaID,WMODoodadPlacementID,WMOGroupID
0,0,1,1,-150,125,-10000,200,650,1000000,40826,236,8,429,0,0,18158
0,0,1,1,-150,231.25,-10000,175,718.75,1000000,40827,237,0,429,0,0,18170
0,0,1,1,-150,231.25,-10000,175,718.75,1000000,40828,237,1,429,0,0,18171
0,0,1,1,-250,325,-10000,250,1075,1000000,40829,238,0,429,0,0,18153
0,0,1,1,-250,325,-10000,250,1075,1000000,40830,238,1,429,0,0,18154
0,0,1,1,-250,325,-10000,250,1075,1000000,40831,238,2,429,0,0,18155
0,0,1,1,-250,325,-10000,250,1075,1000000,40832,238,3,429,0,0,18156
0,0,1,1,-250,325,-10000,250,1075,1000000,40833,238,4,429,0,0,18157
0,0,1,1,-250,325,-10000,250,1075,1000000,40834,238,5,429,0,0,18168
0,0,1,1,-250,325,-10000,250,1075,1000000,40835,238,6,429,0,0,18169
0,0,1,1,-250,325,-10000,250,1075,1000000,40836,238,7,429,0,0,18172
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40837,239,0,429,0,0,18130
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40838,239,1,429,0,0,18131
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40839,239,2,429,0,0,18140
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40840,239,3,429,0,0,18141
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40841,239,4,429,0,0,18142
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40842,239,5,429,0,0,18143
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40843,239,6,429,0,0,18144
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40844,239,7,429,0,0,18145
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40845,239,8,429,0,0,18146
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40846,239,9,429,0,0,18147
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40847,239,10,429,0,0,18148
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40848,239,11,429,0,0,18149
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40849,239,12,429,0,0,18160
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40850,239,13,429,0,0,18173
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40851,239,14,429,0,0,18175
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40852,239,15,429,0,0,18176
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40853,239,16,429,0,0,18200
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40854,239,17,429,0,0,18201
0,0,1,1,-281.667,-900,-10000,251.667,-99.9992,1000000,40855,239,18,429,0,0,18251
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40856,240,0,429,0,0,18117
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40857,240,1,429,0,0,18120
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40858,240,2,429,0,0,18121
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40859,240,3,429,0,0,18122
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40860,240,4,429,0,0,18150
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40861,240,5,429,0,0,18159
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40862,240,6,429,0,0,18162
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40863,240,7,429,0,0,18163
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40864,240,8,429,0,0,18164
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40865,240,9,429,0,0,18165
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40866,240,10,429,0,0,18166
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40867,240,11,429,0,0,18167
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40868,240,12,429,0,0,18177
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40869,240,13,429,0,0,18178
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40870,240,14,429,0,0,18189
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40871,240,15,429,0,0,18190
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40872,240,16,429,0,0,18191
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40873,240,17,429,0,0,18199
0,0,1,1,-200,-862.5,-10000,450,112.5,1000000,40874,240,18,429,0,0,18692
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40876,242,0,230,0,0,13127
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40877,242,1,230,0,0,13134
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40878,242,2,230,0,0,13135
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40879,242,3,230,0,0,13136
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40880,242,4,230,0,0,13137
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40881,242,5,230,0,0,13138
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40882,242,6,230,0,0,13139
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40883,242,7,230,0,0,13140
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40884,242,8,230,0,0,13141
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40885,242,9,230,0,0,13142
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40886,242,10,230,0,0,13143
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40887,242,11,230,0,0,13144
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40888,242,12,230,0,0,13145
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40889,242,13,230,0,0,13148
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40890,242,14,230,0,0,13149
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40891,242,15,230,0,0,13150
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40892,242,16,230,0,0,13151
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40893,242,17,230,0,0,13160
0,0,1,1,248.63966,-884.724,-10000,1186.6804,522.337,1000000,40894,242,18,230,0,0,13187
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40895,243,0,230,0,0,13141
0,0,1,1,495.30283,-934.724,-38,1500.0103,572.337,1000000,40896,243,1,230,0,0,13143
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40897,243,2,230,0,0,13146
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40898,243,3,230,0,0,13147
0,0,1,1,495.30283,-934.724,-43,1500.0103,572.337,1000000,40899,243,4,230,0,0,13149
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40900,243,5,230,0,0,13150
0,0,1,1,495.30283,-934.724,-49,1500.0103,572.337,1000000,40901,243,6,230,0,0,13151
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40902,243,7,230,0,0,13152
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40903,243,8,230,0,0,13153
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40904,243,9,230,0,0,13154
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40905,243,10,230,0,0,13155
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40906,243,11,230,0,0,13156
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40907,243,12,230,0,0,13157
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40908,243,13,230,0,0,13158
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40909,243,14,230,0,0,13159
0,0,1,1,495.30283,-934.724,-55,1500.0103,572.337,1000000,40910,243,15,230,0,0,13160
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40911,243,16,230,0,0,13161
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40912,243,17,230,0,0,13162
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40913,243,18,230,0,0,13163
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40914,243,19,230,0,0,13164
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40915,243,20,230,0,0,13165
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40916,243,21,230,0,0,13166
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40917,243,22,230,0,0,13167
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40918,243,23,230,0,0,13168
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40919,243,24,230,0,0,13169
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40920,243,25,230,0,0,13170
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40921,243,26,230,0,0,13182
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40922,243,27,230,0,0,13183
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40923,243,28,230,0,0,13184
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40924,243,29,230,0,0,13185
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40925,243,30,230,0,0,13186
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40926,243,31,230,0,0,13188
0,0,1,1,495.30283,-934.724,-10000,1500.0103,572.337,1000000,40927,243,32,230,0,0,13190
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40930,246,0,540,0,0,20181
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40931,246,1,540,0,0,20182
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40932,246,2,540,0,0,20183
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40933,246,3,540,0,0,20184
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40934,246,4,540,0,0,20185
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40935,246,5,540,0,0,20186
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40936,246,6,540,0,0,20187
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40937,246,7,540,0,0,20188
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40938,246,8,540,0,0,20189
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40939,246,9,540,0,0,22329
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40940,246,10,540,0,0,22330
0,0,1,1,-91.748,-432.63925,-10000,617.417,631.1082,1000000,40941,246,11,540,0,0,22378
0,0,1,1,-9908.333,522.9166,-1000000,-8233.333,3035.4165,1000000,40942,247,0,509,3429,0,0
0,0,1,1,-223.833,-371.735,-10000,98.2458,111.383,1000000,40943,248,0,249,0,0,13551
0,0,1,1,-223.833,-371.735,-10000,98.2458,111.383,1000000,40944,248,1,249,0,0,13552
0,0,1,1,-223.833,-371.735,-10000,98.2458,111.383,1000000,40945,248,2,249,0,0,13553
0,0,1,1,-223.833,-371.735,-10000,98.2458,111.383,1000000,40946,248,3,249,0,0,13554
0,0,1,1,-223.833,-371.735,-10000,98.2458,111.383,1000000,40947,248,4,249,0,0,13555
0,0,1,1,-223.833,-371.735,-10000,98.2458,111.383,1000000,40948,248,5,249,0,0,13556
0,0,1,1,-223.833,-371.735,-10000,98.2458,111.383,1000000,40949,248,6,249,0,0,13557
0,0,1,1,-223.833,-371.735,-10000,98.2458,111.383,1000000,40950,248,7,249,0,0,13558
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40952,250,0,229,0,0,13085
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40953,250,1,229,0,0,13087
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40954,250,2,229,0,0,13088
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40955,250,3,229,0,0,13090
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40956,250,4,229,0,0,13091
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40957,250,5,229,0,0,13092
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40958,250,6,229,0,0,13093
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40959,250,7,229,0,0,13094
0,0,1,1,-286.828,-876.252,10,304.398,10.587,1000000,40960,251,0,229,0,0,13085
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40961,251,1,229,0,0,13087
0,0,1,1,-286.828,-876.252,8,304.398,10.587,1000000,40962,251,2,229,0,0,13088
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40963,251,3,229,0,0,13089
0,0,1,1,-286.828,-876.252,-6,304.398,10.587,1000000,40964,251,4,229,0,0,13093
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40965,251,5,229,0,0,13096
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40966,251,6,229,0,0,13097
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40967,251,7,229,0,0,13098
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40968,252,0,229,0,0,13052
0,0,1,1,-286.828,-876.252,20,304.398,10.587,1000000,40969,252,1,229,0,0,13085
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40970,252,2,229,0,0,13087
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40971,252,3,229,0,0,13095
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40972,252,4,229,0,0,13115
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40973,252,5,229,0,0,13116
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40974,253,0,229,0,0,13045
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40975,253,1,229,0,0,13049
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40976,253,2,229,0,0,13052
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40977,253,3,229,0,0,13053
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40978,253,4,229,0,0,13054
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40979,253,5,229,0,0,13055
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40980,253,6,229,0,0,13056
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40981,253,7,229,0,0,13057
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40982,253,8,229,0,0,13060
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40983,253,9,229,0,0,13061
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40984,253,10,229,0,0,13083
0,0,1,1,-286.828,-876.252,44,304.398,10.587,1000000,40985,253,11,229,0,0,13085
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40986,253,12,229,0,0,13099
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40987,254,0,229,0,0,13058
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40988,254,1,229,0,0,13062
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40989,254,2,229,0,0,13063
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40990,254,3,229,0,0,13070
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40991,254,4,229,0,0,13084
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40992,254,5,229,0,0,13099
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40993,254,6,229,0,0,13100
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40994,254,7,229,0,0,13113
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40995,254,8,229,0,0,13114
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40996,254,9,229,0,0,13122
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40997,254,10,229,0,0,13123
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40998,254,11,229,0,0,17890
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,40999,255,0,229,0,0,13064
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,41000,255,1,229,0,0,13068
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,41001,255,2,229,0,0,13069
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,41002,255,3,229,0,0,13070
0,0,1,1,-286.828,-876.252,77,304.398,10.587,1000000,41003,255,4,229,0,0,13085
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,41004,255,5,229,0,0,13101
0,0,1,1,-286.828,-876.252,-10000,304.398,10.587,1000000,41005,255,6,229,0,0,13120
0,0,1,1,-140.076,-414.98322,-10000,354.951,327.55722,1000000,41006,256,0,558,0,0,20957
0,0,1,1,-140.076,-414.98322,-10000,354.951,327.55722,1000000,41007,256,1,558,0,0,20958
0,0,1,1,-140.076,-414.98322,-10000,354.951,327.55722,1000000,41008,256,2,558,0,0,21480
0,0,1,1,-210.076,-602.4832,-10000,334.951,215.05725,1000000,41009,257,0,558,0,0,20953
0,0,1,1,-210.076,-602.4832,12,334.951,215.05725,1000000,41010,257,1,558,0,0,20958
0,0,1,1,-210.076,-602.4832,-10000,334.951,215.05725,1000000,41011,257,2,558,0,0,20960
0,0,1,1,-210.076,-602.4832,-10000,334.951,215.05725,1000000,41012,257,3,558,0,0,20976
0,0,1,1,-210.076,-602.4832,-10000,334.951,215.05725,1000000,41013,257,4,558,0,0,20977
0,0,1,1,-210.076,-602.4832,-10000,334.951,215.05725,1000000,41014,257,5,558,0,0,20978
0,0,1,1,-210.076,-602.4832,-10000,334.951,215.05725,1000000,41015,257,6,558,0,0,21104
0,0,1,1,-210.076,-602.4832,-10000,334.951,215.05725,1000000,41016,257,7,558,0,0,21497
0,0,1,1,-210.076,-602.4832,-10000,334.951,215.05725,1000000,41017,257,8,558,0,0,22202
0,0,1,1,-210.076,-602.4832,-10000,334.951,215.05725,1000000,41018,257,9,558,0,0,22203
0,0,1,1,-210.076,-602.4832,-10000,334.951,215.05725,1000000,41019,257,10,558,0,0,22223
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41020,258,0,556,0,0,21009
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41021,258,1,556,0,0,21281
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41022,258,2,556,0,0,21553
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41023,258,3,556,0,0,21555
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41024,258,4,556,0,0,21556
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41025,258,5,556,0,0,21557
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41026,258,6,556,0,0,21559
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41027,258,7,556,0,0,21560
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41028,258,8,556,0,0,22059
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41029,258,9,556,0,0,22064
0,0,1,1,-295.343,-187.69824,13,173.654,515.79724,1000000,41030,259,0,556,0,0,21009
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41031,259,1,556,0,0,21024
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41032,259,2,556,0,0,21287
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41033,259,3,556,0,0,21552
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41034,259,4,556,0,0,21561
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41035,259,5,556,0,0,22060
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41036,259,6,556,0,0,22061
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41037,259,7,556,0,0,22062
0,0,1,1,-295.343,-187.69824,-10000,173.654,515.79724,1000000,41038,259,8,556,0,0,22063
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41039,260,0,555,0,0,21570
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41040,260,1,555,0,0,21571
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41041,260,2,555,0,0,21572
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41042,260,3,555,0,0,21574
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41043,260,4,555,0,0,21575
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41044,260,5,555,0,0,21576
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41045,260,6,555,0,0,21577
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41046,260,7,555,0,0,21578
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41047,260,8,555,0,0,21579
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41048,260,9,555,0,0,21580
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41049,260,10,555,0,0,21583
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41050,260,11,555,0,0,21584
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41051,260,12,555,0,0,21585
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41052,260,13,555,0,0,21586
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41053,260,14,555,0,0,21606
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41054,260,15,555,0,0,21741
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41055,260,16,555,0,0,22206
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41056,260,17,555,0,0,22207
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41057,260,18,555,0,0,22208
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41058,260,19,555,0,0,22213
0,0,1,1,-498.218,-656.4432,-10000,62.7969,185.07918,1000000,41059,260,20,555,0,0,22333
0,0,1,1,-65.8767,-504.53,-10000,603.136,498.989,1000000,41060,261,0,542,0,0,20174
0,0,1,1,-65.8767,-504.53,-10000,603.136,498.989,1000000,41061,261,1,542,0,0,20175
0,0,1,1,-65.8767,-504.53,-10000,603.136,498.989,1000000,41062,261,2,542,0,0,20176
0,0,1,1,-65.8767,-504.53,-10000,603.136,498.989,1000000,41063,261,3,542,0,0,20178
0,0,1,1,-65.8767,-504.53,-10000,603.136,498.989,1000000,41064,261,4,542,0,0,20179
0,0,1,1,-65.8767,-504.53,-10000,603.136,498.989,1000000,41065,261,5,542,0,0,20180
0,0,1,1,-65.8767,-504.53,-10000,603.136,498.989,1000000,41066,261,6,542,0,0,22065
0,0,1,1,-172.87819,-653.943,-10000,423.73517,240.977,1000000,41067,262,0,546,0,0,20471
0,0,1,1,-425.9422,-716.742,-28,158.56721,160.022,1000000,41068,263,0,545,0,0,20472
0,0,1,1,-425.9422,-716.742,-28,158.56721,160.022,1000000,41069,263,1,545,0,0,20473
0,0,1,1,-425.9422,-716.742,-28,158.56721,160.022,1000000,41070,263,2,545,0,0,22230
0,0,1,1,-425.9422,-716.742,-28,158.56721,160.022,1000000,41071,263,3,545,0,0,22231
0,0,1,1,-425.9422,-716.742,-28,158.56721,160.022,1000000,41072,263,4,545,0,0,22232
0,0,1,1,-425.9422,-716.742,-10000,158.56721,160.022,1000000,41073,264,0,545,0,0,20472
0,0,1,1,-425.9422,-716.742,-10000,158.56721,160.022,1000000,41074,264,1,545,0,0,20473
0,0,1,1,-425.9422,-716.742,-10000,158.56721,160.022,1000000,41075,264,2,545,0,0,22230
0,0,1,1,-425.9422,-716.742,-10000,158.56721,160.022,1000000,41076,264,3,545,0,0,22231
0,0,1,1,-425.9422,-716.742,-10000,158.56721,160.022,1000000,41077,264,4,545,0,0,22232
0,0,1,1,-391.65204,-836.124,-10000,201.72003,53.9341,1000000,41078,265,0,547,0,0,22225
0,0,1,1,-391.65204,-836.124,-10000,201.72003,53.9341,1000000,41079,265,1,547,0,0,22226
0,0,1,1,-391.65204,-836.124,-10000,201.72003,53.9341,1000000,41080,265,2,547,0,0,22227
0,0,1,1,-391.65204,-836.124,-10000,201.72003,53.9341,1000000,41081,265,3,547,0,0,22228
0,0,1,1,-391.65204,-836.124,-10000,201.72003,53.9341,1000000,41082,265,4,547,0,0,22229
0,0,1,1,-256.91,-107.64925,-10000,248.025,649.75323,1000000,41083,266,0,553,0,0,21072
0,0,1,1,-256.91,-107.64925,-10000,248.025,649.75323,1000000,41084,266,1,553,0,0,21073
0,0,1,1,-256.91,-107.64925,-10000,248.025,649.75323,1000000,41085,266,2,553,0,0,21074
0,0,1,1,-256.91,-107.64925,-10000,248.025,649.75323,1000000,41086,266,3,553,0,0,21075
0,0,1,1,-256.91,-107.64925,-10000,248.025,649.75323,1000000,41087,266,4,553,0,0,21081
0,0,1,1,-256.91,-107.64925,-10000,248.025,649.75323,1000000,41088,266,5,553,0,0,21082
0,0,1,1,-100.8392,-341.78,-10000,349.9862,334.458,1000000,41089,267,0,554,0,0,21113
0,0,1,1,-100.8392,-341.78,-10000,349.9862,334.458,1000000,41090,267,1,554,0,0,21249
0,0,1,1,-100.8392,-341.78,-10000,349.9862,334.458,1000000,41091,267,2,554,0,0,21251
0,0,1,1,-100.8392,-341.78,-10000,349.9862,334.458,1000000,41092,267,3,554,0,0,21252
0,0,1,1,-100.8392,-341.78,-10000,349.9862,334.458,1000000,41093,267,4,554,0,0,21258
0,0,1,1,-100.8392,-341.78,-10000,349.9862,334.458,1000000,41094,267,5,554,0,0,21259
0,0,1,1,-100.8392,-341.78,-10000,349.9862,334.458,1000000,41095,267,6,554,0,0,21260
0,0,1,1,-100.8392,-341.78,-10000,349.9862,334.458,1000000,41096,267,7,554,0,0,21913
0,0,1,1,-37.839344,-341.78,24,412.98602,334.458,1000000,41097,268,0,554,0,0,21113
0,0,1,1,-37.839344,-341.78,20,412.98602,334.458,1000000,41098,268,1,554,0,0,21249
0,0,1,1,-37.839344,-341.78,-10000,412.98602,334.458,1000000,41099,268,2,554,0,0,21250
0,0,1,1,-37.839344,-341.78,-10000,412.98602,334.458,1000000,41100,268,3,554,0,0,21255
0,0,1,1,-37.839344,-341.78,-10000,412.98602,334.458,1000000,41101,268,4,554,0,0,21256
0,0,1,1,-37.839344,-341.78,-10000,412.98602,334.458,1000000,41102,268,5,554,0,0,21257
0,0,1,1,-37.839344,-341.78,-10000,412.98602,334.458,1000000,41103,268,6,554,0,0,21912
