Message_lang,Pos[0],Pos[1],Pos[2],ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
,24.5609,159.45,-3.46677,3191,429,0,0,0,0,7.694,9.694,21.61,0,1,0,18758,0
,255.249,-9.05606,-2.58737,3193,429,0,0,0,0,8.333,8.583,20.72,0,1,0,18759,0
,37.4499,-154.822,-2.71201,3194,429,0,0,0,0,8.917,9.167,19.44,0,1,0,18760,0
,-202.664,-314.876,-2.72353,3195,429,0,0,0,0,9.806,10.17,17.44,0,1,0,18761,0
,4.31119,-837.085,-33.0405,3196,429,0,0,0,0,6.167,11.44,22.94,0,1,0,18762,0
,194.351,-240.821,-25.6307,3197,429,0,0,0,0,12.86,8.333,25.33,1.117,1,0,18763,0
,-767.073,-358.703,68.658,3326,30,0,0,0,5,5.028,5.028,5.028,1.466,0,0,18765,0
,-1221.35,-352.877,57.7212,3327,30,0,0,0,5,5,5,5,0,0,0,18766,0
,-1305.24,-268.868,92.0223,3328,30,0,0,0,5,5,5,5,0,0,0,18767,0
,213.923,-373.737,56.3891,3329,30,0,0,0,5,0.3333,0.3333,0.3333,0,0,0,18768,0
,326.26987,-503.78906,71.14377,3330,30,0,0,0,4,0.3333,0.3333,0.3333,0,0,0,18769,0
,683.107,-129.846,63.5983,3331,30,0,0,0,5,0.3333,0.3333,0.3333,0,0,0,18770,0
,2832.07,-1540.48,190.165,3366,0,0,0,0,7,0,0,0,0,0,0,18771,0
,2843.4,-1553.26,190.721,3367,0,0,0,0,7,0,0,0,0,0,0,18772,0
,580.754,487.506,29.4641,3506,429,0,0,0,8,17,17,17,0,0,0,18774,0
,580.657,475.885,29.4641,3507,429,0,0,0,8,0,0,0,0,0,0,18775,0
,592.507,486.31,29.4641,3508,429,0,0,0,8,0,0,0,0,0,0,18776,0
,591.92,476.404,29.4641,3509,429,0,0,0,8,0,0,0,0,0,0,18777,0
You must be attuned and in a raid group to enter.,-7510.87,-1035.87,182.952,3528,0,0,0,0,0,3.833,0.3611,2.056,0.7156,1,0,18779,0
,-7512.16,-1034.78,177.208,3529,0,0,0,0,4,0,0,0,0,0,0,18780,0
,-8536.18,452.165,104.917,3530,0,0,0,0,10,0.3333,0.3333,0.3333,0,0,0,18781,0
,9933.94,2500.98,1317.82,3546,1,0,0,0,12,0,0,0,0,0,0,18783,0
,1642.1,239.843,62.5916,3547,0,0,0,0,13,0,0,0,0,0,0,18784,0
,-4754.56,-3313.8,313.564,3548,0,0,0,0,14,0,0,0,0,0,0,18785,0
,1253.79,-2227.52,92.248,3549,1,0,0,0,15,0,0,0,0,0,0,18786,0
,-959.299,-3759.21,4.98619,3550,1,0,0,0,10,0,0,0,0,0,0,18787,0
,-998.183,-3822.07,5.2954,3551,1,0,0,0,10,0,0,0,0,0,0,18788,0
,-11413.6,1954.91,14.2409,3552,0,0,0,0,22,0,0,0,0,0,0,18789,0
,6221.84,-1152.75,383.231,3586,1,0,0,0,4,0,0,0,0,0,0,18791,0
,6221.89,-1153,383.272,3587,1,0,0,0,5,0,0,0,0,0,0,18792,0
,-7514.81,-1033.12,163.806,3606,0,0,0,0,10,0,0,0,0,0,0,18793,0
,-7529.1,-1007.19,408.565,3626,469,0,0,0,10,0,0,0,0,0,0,18794,0
,1532.0667,1151.6667,373.975,3649,489,0,0,0,10,0,0,0,0,0,0,18797,0
You must be in the Alliance and at least 10th level to enter.,1422.33,-1855.33,135.775,3650,1,0,0,0,0,6.583,4.833,6.944,3.037,1,0,18798,0
You must be in the Horde and at least 10th level to enter.,1034.19,-2087.74,123.372,3654,1,0,0,0,0,5.972,9.333,18.31,1.588,1,0,18799,0
,1449.7667,1470.5667,342.625,3686,489,0,0,0,4,0,0,0,0,0,0,18804,0
,1005.2667,1447.2667,335.893,3687,489,0,0,0,4,0,0,0,0,0,0,18805,0
,-622.142,-4582.14,22.5761,3690,0,0,0,0,0,27.39,27.17,21.64,3.194,1,0,18806,0
,1316.9667,1550.9677,313.234,3706,489,0,0,0,4,0,0,0,0,0,0,18807,0
,1319.7667,1378.6667,314.753,3707,489,0,0,0,4,0,0,0,0,0,0,18808,0
,1112.64,1351.11,316.619,3708,489,0,0,0,4,0,0,0,0,0,0,18809,0
,1140.0667,1560.7667,306.824,3709,489,0,0,0,4,0,0,0,0,0,0,18810,0
You must be part of a raid group and at least 50th level to enter.,178.729,-474.412,120.565,3726,229,0,0,0,0,3.806,7.917,7.889,0,1,0,18811,0
,-7676.11,-1109.71,399.123,3728,469,0,0,0,0,2.472,8.694,5.083,3.752,1,0,18812,0
,-29.5547,-374.503,59.3562,3746,36,0,0,0,6,0,0,0,0,0,0,18813,0
,-108.563,160.915,-79.7911,3766,43,0,0,0,9,0,0,0,0,0,0,18814,0
,-7663.4,-1218.37,287.788,3847,0,0,0,0,3,0,0,0,0,0,0,18818,0
,1185.45,1184.71,-56.3633,3866,529,0,0,0,4,0,0,0,0,0,0,18819,0
,817.939,842.369,-56.5406,3867,529,0,0,0,4,0,0,0,0,0,0,18820,0
,809.0077,1185.2775,11.921605,3868,529,0,0,0,4,0,0,0,0,0,0,18821,0
,1147.01,816.854,-98.399,3869,529,0,0,0,5,0,0,0,0,0,0,18822,0
,989.852,1009.16,-42.6033,3870,529,0,0,0,4,0,0,0,0,0,0,18823,0
,-12432.8,205.169,2.36515,3886,0,0,0,0,18,0,0,0,0,0,0,18828,0
,-11594.1,-1621.37,47.1446,3926,309,0,0,0,15,0,0,0,0,0,0,18829,0
You must be part of a Raid group and at least level 50 to enter.,-11915.8,-1236.43,96.1502,3928,0,0,0,0,10,0,0,0,0,0,0,18831,0
,-11917,-1221,97.5616,3930,309,0,0,0,10,0,0,0,0,0,0,18832,0
You must be in the Alliance and at least 20th level to enter.,-1189.27,-2532.19,22.705,3953,0,0,0,0,0,7.5,13.5,17.31,0.03491,1,0,18836,0
You must be in the Horde and at least 20th level to enter.,-811.425,-3505.82,73.1377,3954,0,0,0,0,0,5.167,14.31,16.92,0.6632,1,0,18837,0
,-11918.6,-1433.95,44.545,3956,309,0,0,0,15,0,0,0,0,0,0,18839,0
,-11916.8,-1256.7,92.5434,3957,309,0,0,0,0,7.806,11.17,0.3333,0,1,0,18840,0
,-11915.044,-1312.6764,77.501915,3958,309,0,0,0,10,0.2778,0.2778,0.2778,0,0,0,18841,0
,-11945.688,-1597.6073,36.756897,3959,309,0,0,0,10,0,0,0,0,0,0,18842,0
,-11788.9,-1595.06,36.9989,3960,309,0,0,0,10,0,0,0,0,0,0,18843,0
,-11614.2,-1361.51,76.84,3961,309,0,0,0,15,0,0,0,0,0,0,18844,0
,-11957.6,-1819.97,54.3114,3962,309,0,0,0,15,0,0,0,0,0,0,18845,0
,-12112.9,-1794.63,80.4163,3963,309,0,0,0,15,0,0,0,0,0,0,18846,0
,-11791,-1562.86,19.742,3964,309,0,0,0,10,0,0,0,0,0,0,18847,0
,-11610,-1749.86,38.7342,3965,309,0,0,0,20,0,0,0,0,0,0,18848,0
,-12072.3,-1479.05,106.495,3966,309,0,0,0,10,0,0,0,0,0,0,18849,0
,-6864.98,731.612,50,3985,1,0,0,0,20,0,0,0,0,0,0,18858,0
Anachros Has Returned,-8194.26,-4676.44,11.3654,3986,1,0,0,0,30,0,0,0,0,0,0,18859,0
,1733.32,526.474,34.2494,3991,0,0,0,0,35,0,0,0,0,0,0,18862,0
,-8419.58,1504.28,31.7356,4006,509,0,0,0,0,18,41.81,40.5,5.794,1,0,18865,0
"You cannot enter here unless the gates of Ahn'Qiraj have been opened, you are level 50+, and in a raid group.",-8424.94,1508.65,32.0142,4008,1,0,0,0,0,12.14,50.06,35.64,2.635,1,0,18866,0
"You cannot enter here unless the gates of Ahn'Qiraj have been opened, you are level 50+, and in a raid group.",-8230.4,2005.33,129.863,4010,1,0,0,0,0,16.69,31.19,46.58,0.925,1,0,18867,0
,-8231.33,2003.6,129.861,4012,531,0,0,0,0,38.89,10.31,81.64,5.655,1,0,18868,0
,5085.82,-5110.64,929.979,4015,1,0,0,0,6,0,0,0,0,0,0,18869,0
,-662.106,3.83105,-90.8351,4016,109,0,0,0,20,0,0,0,0,0,0,18870,0
,-10636.2,-391.307,101.878,4017,0,0,0,0,10,0,0,0,0,0,0,18871,0
,1313.93,1310.77,-7.70487,4020,529,0,0,0,0,6.333,6.361,7.583,0,1,0,18873,0
,683.961,681.23,-12.9158,4021,529,0,0,0,0,5.472,5.5,4.722,0,1,0,18874,0
,-5049.34,-818.454,495.295,4026,0,0,0,0,2,0,0,0,0,0,0,18875,0
,1332.27,-4607.67,24.3695,4027,1,0,0,0,2,0,0,0,0,0,0,18876,0
,2051.36,272.572,57.1634,4028,0,0,0,0,2,0,0,0,0,0,0,18877,0
,-14294.3,516.088,8.95399,4029,0,0,0,0,2,0,0,0,0,0,0,18878,0
,-3755.105,-775.7048,9.88801,4030,0,0,0,0,2,0,0,0,0,0,0,18879,0
,-7166.06,-3917.94,9.39558,4031,1,0,0,0,2,0,0,0,0,0,0,18880,0
,-8823.48,540.301,96.9036,4032,0,0,0,0,2,0,0,0,0,0,0,18881,0
,-8546.23,1987.65,-96.5207,4033,531,0,0,0,5,0,0,0,0,0,0,18882,0
,-8545.679,1987.7014,-32.939228,4034,531,0,0,0,15,0,0,0,0,0,0,18883,0
,-8578,1986.8,100.22,4036,531,0,0,0,7,0,0,0,0,0,0,18884,0
,-8967.96,1312.62,-104.696,4047,531,0,0,0,20,0.2778,0.2778,0.2778,0,0,0,18891,0
,-8176.83,1673.37,-32.2183,4052,531,0,0,0,0,19.42,48.11,26.42,6.091,1,0,18892,0
"You must be level 51+, in a Raid group, and be attuned to Naxxramas to enter.",3133.15,-3730.29,138.659,4055,0,0,0,0,0,10.03,10.03,10.03,0,1,0,18894,0
,3133.26,-3730.84,138.658,4057,0,0,0,0,0,10.03,10.03,10.03,0,1,0,18895,0
,2298.17,-5340.98,90.8799,4058,0,0,0,0,0,33.5,17.69,24.56,2.182,1,0,18896,0
,864.623,1321.6,18.0683,4089,189,0,0,0,5,0,0,0,0,0,0,18897,0
,2716.6,1496.82,236.828,4090,1,0,0,0,30,0,0,0,0,0,0,18898,0
,-9061.93,349.758,93.0821,4092,0,0,0,0,6,6,6,6,0,0,0,18899,0
,-9118.96,327.822,93.1587,4094,0,0,0,0,6,0,0,0,0,0,0,18900,0
,-9182.62,414.857,89.5576,4095,0,0,0,0,6,6,6,6,0,0,0,18901,0
,-9218.13,318.627,73.8841,4096,0,0,0,0,6,0,0,0,0,0,0,18902,0
,-5163.25,-645.922,397.015,4098,0,0,0,0,6,0,0,0,0,0,0,18903,0
,-5175.19,-588.085,397.988,4099,0,0,0,0,6,0,0,0,0,0,0,18904,0
,1979.99,305.252,41.1865,4100,0,0,0,0,6,0,0,0,0,0,0,18905,0
,1217.97,-4339.3,25.9124,4101,1,0,0,0,6,0.2778,0.2778,0.2778,0,0,0,18906,0
,1169.55,-4320.06,20.8756,4102,1,0,0,0,6,0.3333,0.3333,0.3333,0,0,0,18907,0
,-1545.39,51.3006,5.39339,4103,1,0,0,0,6,0.2778,0.2778,0.2778,0,0,0,18908,0
,9914.17,1864.67,1321.26,4104,1,0,0,0,6,0,0,0,0,0,0,18909,0
,9948.01,1932.53,1328.7,4105,1,0,0,0,6,0,0,0,0,0,0,18910,0
,3716.38,-5106.78,141.29,4112,533,0,0,0,10,0,0,0,0,0,0,18911,0
,3432.81,-3007.21,295.609,4113,533,0,0,0,10,0,0,0,0,0,0,18912,0
,3432.3,-3007.28,295.609,4114,533,0,0,0,10,0,0,0,0,0,0,18913,0
,3322.74,-3700.38,262.701,4115,533,0,0,0,20,0,0,0,0,0,0,18914,0
,2740,-3383.42,267.685,4116,533,0,0,0,10,0,0,0,0,0,0,18915,0
,2917.03,-3344.55,298.146,4117,533,0,0,0,12,0,0,0,0,0,0,18916,0
,3214.34,-3476.68,287.072,4119,533,0,0,0,10,0,0,0,0,0,0,18917,0
,3006.09,-3434.17,304.195,4156,533,0,0,0,6,0.2778,0.2778,0.2778,0,0,0,18929,0
,3754.55,-5115.36,142.435,4158,533,0,0,0,0,30.72,19.22,16.89,6.074,1,0,18930,0
,-7142.04,1397.92,4.32689,4162,1,0,0,0,4,0,0,0,0,0,0,18931,0
,-7588.48,756.806,-16.4248,4168,1,0,0,0,4,0,0,0,0,0,0,18934,0
,1782.2,151.592,-62.2903,4189,0,0,0,0,1,0,0,0,0,0,0,18937,0
,1693.77,1053.34,18.725,4261,189,0,0,0,5,0,0,0,0,0,0,18938,0
,1617.18,-323.432,18.6778,4262,189,0,0,0,5,0,0,0,0,0,0,18939,0
,269.061,-211.903,19.201,4263,189,0,0,0,5,0,0,0,0,0,0,18940,0
,3522.39,-5236.78,110,10521,533,0,0,0,0,200,180,50,6.055793,1,0,26467,0
