id,name,map_id,x,y
1621,Briarthorn,0,-2833.1,-1328.37
1621,Briarthorn,0,-2819.47,-1382.97
1621,Briarthorn,0,-2810.53,-2833.07
1621,Briarthorn,0,-2713.48,-1961.67
1621,Briarthorn,0,-2691.68,-1849.43
1621,Briarthorn,0,-1185.91,-1002.09
1621,Briarthorn,0,-1161,113.33
1621,Briarthorn,0,-1069,145.181
1621,Briarthorn,0,-1058.08,-1048.58
1621,Briarthorn,0,-1053.8,-1368.43
1621,Briarthorn,0,-1032,14.453
1621,Briarthorn,0,-960.591,-936.081
1621,Briarthorn,0,-952.438,185.32
1621,Briarthorn,0,-870,-1329
1621,Briarthorn,0,-863.912,-814.314
1621,Briarthorn,0,-856.863,-105.338
1621,Briarthorn,0,-831,151.918
1621,Briarthorn,0,-825.247,34.6299
1621,Briarthorn,0,-824.922,146.619
1621,Briarthorn,0,-766.645,-956.938
1621,Briarthorn,0,-761,-431
1621,Briarthorn,0,-724.908,-1357.02
1621,Briarthorn,0,-644,-1569
1621,Briarthorn,0,-633.39,-1566.65
1621,Briarthorn,0,-573.7,1325.55
1621,Briarthorn,0,-566.923,-446.173
1621,Briarthorn,0,-550.962,798.357
1621,Briarthorn,0,-523.583,434.796
1621,Briarthorn,0,-521,-579
1621,Briarthorn,0,-510.528,1345.62
1621,Briarthorn,0,-504,1519.03
1621,Briarthorn,0,-502.171,-1678.16
1621,Briarthorn,0,-496.818,675.509
1621,Briarthorn,0,-491.957,1211.93
1621,Briarthorn,0,-473.732,911.782
1621,Briarthorn,0,-472,-381
1621,Briarthorn,0,-458.826,1416.93
1621,Briarthorn,0,-446.982,847.415
1621,Briarthorn,0,-445.137,-277.211
1621,Briarthorn,0,-407,1350.19
1621,Briarthorn,0,-380.563,-1141.91
1621,Briarthorn,0,-364,-64
1621,Briarthorn,0,-358,-350
1621,Briarthorn,0,-336,-621
1621,Briarthorn,0,-330.845,-1500.32
1621,Briarthorn,0,-318.421,120.038
1621,Briarthorn,0,-237,1351.55
1621,Briarthorn,0,-229.459,-1349.42
1621,Briarthorn,0,-205.826,1116.79
1621,Briarthorn,0,-182.456,1115.56
1621,Briarthorn,0,-141.737,1240.82
1621,Briarthorn,0,-141,1240.04
1621,Briarthorn,0,-110.734,-1184.78
1621,Briarthorn,0,-38.9839,1064.54
1621,Briarthorn,0,-17.5433,1120.78
1621,Briarthorn,0,1.075,-1015
1621,Briarthorn,0,4.593,-689
1621,Briarthorn,0,9.14334,1086.47
1621,Briarthorn,0,58.2199,1275.59
1621,Briarthorn,0,67.2836,1266.24
1621,Briarthorn,0,79.434,1247.94
1621,Briarthorn,0,102.329,-800
1621,Briarthorn,0,168.096,1079.72
1621,Briarthorn,0,198.553,1564.28
1621,Briarthorn,0,222.798,1622.17
1621,Briarthorn,0,290.546,1581.56
1621,Briarthorn,0,429.501,1181.44
1621,Briarthorn,0,503.316,1207.8
1621,Briarthorn,0,563.505,1313.28
1621,Briarthorn,0,649.881,1383.17
1621,Briarthorn,0,726.712,1387.03
1621,Briarthorn,0,791.815,1391.85
1621,Briarthorn,1,-4187.31,-2018.41
1621,Briarthorn,1,-4032,-1959
1621,Briarthorn,1,-3704,-2133
1621,Briarthorn,1,-3639,-1854
1621,Briarthorn,1,-3637.74,-2216.63
1621,Briarthorn,1,-3557,-1799
1621,Briarthorn,1,-3524,-2302
1621,Briarthorn,1,-3375.92,-2271.41
1621,Briarthorn,1,-3352,-1827
1621,Briarthorn,1,-3004,-1978
1621,Briarthorn,1,-2850,-1955
1621,Briarthorn,1,-2720,-1922
1621,Briarthorn,1,-2576,-1783
1621,Briarthorn,1,-2563.49,-1947.9
1621,Briarthorn,1,-2473,-1640
1621,Briarthorn,1,-2393,-1768
1621,Briarthorn,1,-2241,-1598
1621,Briarthorn,1,-2126,-1894
1621,Briarthorn,1,-2090.82,-2130.27
1621,Briarthorn,1,-2058,-3600
1621,Briarthorn,1,-2027,-3723
1621,Briarthorn,1,-2009,-1792
1621,Briarthorn,1,-1983,-2224
1621,Briarthorn,1,-1874,-1981
1621,Briarthorn,1,-1871,-3372
1621,Briarthorn,1,-1836,-2734
1621,Briarthorn,1,-1797.42,-2472.61
1621,Briarthorn,1,-1796,-3535
1621,Briarthorn,1,-1789,-3205
1621,Briarthorn,1,-1767,-2967
1621,Briarthorn,1,-1752,-1898
1621,Briarthorn,1,-1746,-3344
1621,Briarthorn,1,-1725,-3736
1621,Briarthorn,1,-1696.34,-2225.82
1621,Briarthorn,1,-1496,-2354
1621,Briarthorn,1,-1312,-1793
1621,Briarthorn,1,-1281.8,-2802.91
1621,Briarthorn,1,-1229,-3077
1621,Briarthorn,1,-1156,-3599
1621,Briarthorn,1,-1130,-1955
1621,Briarthorn,1,-1126,-2927
1621,Briarthorn,1,-944,-1963
1621,Briarthorn,1,-928.639,-1740.88
1621,Briarthorn,1,-909.752,-3053.74
1621,Briarthorn,1,-883.319,-3361.04
1621,Briarthorn,1,-837,-1987
1621,Briarthorn,1,-680.054,-3098.36
1621,Briarthorn,1,-658,-3382
1621,Briarthorn,1,-551,-1490
1621,Briarthorn,1,-487,-1591
1621,Briarthorn,1,-470.076,-1971.71
1621,Briarthorn,1,-455.338,-2946.19
1621,Briarthorn,1,-198,-2866
1621,Briarthorn,1,-121.538,-3301.52
1621,Briarthorn,1,-115,-1829
1621,Briarthorn,1,-97.7302,-3208.84
1621,Briarthorn,1,-68,-1934
1621,Briarthorn,1,-47,-1589
1621,Briarthorn,1,21.0643,-3032.41
1621,Briarthorn,1,23.016,-1412
1621,Briarthorn,1,45.048,-1864
1621,Briarthorn,1,65.29,-1492
1621,Briarthorn,1,157.615,-1984.88
1621,Briarthorn,1,163.633,-713.723
1621,Briarthorn,1,206.765,90.7655
1621,Briarthorn,1,215.087,-475.521
1621,Briarthorn,1,217.269,-1454
1621,Briarthorn,1,319.445,-1611
1621,Briarthorn,1,323.68,-1556
1621,Briarthorn,1,373.466,-1437
1621,Briarthorn,1,381.768,388.748
1621,Briarthorn,1,482.741,-1897
1621,Briarthorn,1,482.921,-1291
1621,Briarthorn,1,515.528,1649.29
1621,Briarthorn,1,555.885,-1178
1621,Briarthorn,1,559.671,-2000
1621,Briarthorn,1,569.916,-3134
1621,Briarthorn,1,574.272,266.641
1621,Briarthorn,1,617.073,-1415
1621,Briarthorn,1,628.438,1829.14
1621,Briarthorn,1,642.803,-1586
1621,Briarthorn,1,647.366,322.421
1621,Briarthorn,1,655.969,-1708
1621,Briarthorn,1,682.262,-2827
1621,Briarthorn,1,762.954,-1321
1621,Briarthorn,1,781.982,-2291
1621,Briarthorn,1,794.476,-2997.77
1621,Briarthorn,1,830.578,578.432
1621,Briarthorn,1,862.329,691.778
1621,Briarthorn,1,907.072,1553.71
1621,Briarthorn,1,925.201,-3498.32
1621,Briarthorn,1,942.179,-2830
1621,Briarthorn,1,951.368,-2331.42
1621,Briarthorn,1,955.098,150.59
1621,Briarthorn,1,1058.32,-3678.57
1621,Briarthorn,1,1075,644.999
1621,Briarthorn,1,1135.73,-3464
1621,Briarthorn,1,1205.25,731.131
1621,Briarthorn,1,1219.17,-3132
1621,Briarthorn,1,1242.43,-3667
1621,Briarthorn,1,1369.16,-462.259
1621,Briarthorn,1,1426.8,-1952.5
1621,Briarthorn,1,1450.06,1005.74
1621,Briarthorn,1,1475.06,856.463
1621,Briarthorn,1,1525.21,-2139.27
1621,Briarthorn,1,1576.22,-2175
1621,Briarthorn,1,1609.64,-2450
1621,Briarthorn,1,1742.64,-1247.11
1621,Briarthorn,1,1747.81,-2069
1621,Briarthorn,1,1756.45,-2200.29
1621,Briarthorn,1,1770.13,-2185
1621,Briarthorn,1,1782.37,-2088
1621,Briarthorn,1,1805.19,-2050.75
1621,Briarthorn,1,1897.15,946.018
1621,Briarthorn,1,1923.19,-488
1621,Briarthorn,1,1943.58,-2927
1621,Briarthorn,1,1949.76,-510
1621,Briarthorn,1,1988.68,-2050
1621,Briarthorn,1,2003.68,-2370
1621,Briarthorn,1,2007.82,-85.1341
1621,Briarthorn,1,2023.3,-2363.69
1621,Briarthorn,1,2040.69,-3515
1621,Briarthorn,1,2048.55,-2083.42
1621,Briarthorn,1,2052.25,-930
1621,Briarthorn,1,2060.75,-346
1621,Briarthorn,1,2068.7,-1589
1621,Briarthorn,1,2128.42,1074.31
1621,Briarthorn,1,2163.18,-3106.93
1621,Briarthorn,1,2175.57,-667
1621,Briarthorn,1,2184.14,105.704
1621,Briarthorn,1,2185.2,-3013
1621,Briarthorn,1,2196.35,-197
1621,Briarthorn,1,2200.46,-2983.75
1621,Briarthorn,1,2201,132.917
1621,Briarthorn,1,2211.69,1094.75
1621,Briarthorn,1,2330.45,-3540.44
1621,Briarthorn,1,2436.31,-3140
1621,Briarthorn,1,2487.97,-3658.66
1621,Briarthorn,1,2570.96,1726.28
1621,Briarthorn,1,2597.75,-2667
1621,Briarthorn,1,2632.98,1374.62
1621,Briarthorn,1,2665.69,494.243
1621,Briarthorn,1,2726.61,-3098
1621,Briarthorn,1,2759.72,-3136.69
1621,Briarthorn,1,2764.2,-2492.12
1621,Briarthorn,1,2783.33,-781
1621,Briarthorn,1,2798.91,-3336
1621,Briarthorn,1,2821.34,-1047
1621,Briarthorn,1,2847.89,-608
1621,Briarthorn,1,2868.01,-3000
1621,Briarthorn,1,2903.98,-987.834
1621,Briarthorn,1,2909.17,-1759
1621,Briarthorn,1,2925.56,-2564.63
1621,Briarthorn,1,2947.35,-386
1621,Briarthorn,1,2947.48,-1781
1621,Briarthorn,1,2951.06,-1749
1621,Briarthorn,1,2951.55,-385.627
1621,Briarthorn,1,2962.99,385.299
1621,Briarthorn,1,2969.16,-652.813
1621,Briarthorn,1,2988.67,-903
1621,Briarthorn,1,2989.42,-105
1621,Briarthorn,1,3032.72,-911.838
1621,Briarthorn,1,3109.13,-309
1621,Briarthorn,1,3181.63,-412
1621,Briarthorn,1,3204.89,-553
1621,Briarthorn,1,3228.99,-562.044
1621,Briarthorn,1,3281.95,405.828
1621,Briarthorn,1,3283.57,394.278
1621,Briarthorn,1,3453.07,-394
1621,Briarthorn,1,3455.87,-1560
1621,Briarthorn,1,3462.15,-388.731
1621,Briarthorn,1,3495.95,99.197
1621,Briarthorn,1,3584.87,642.443
1621,Briarthorn,1,3920.32,622.906
1621,Briarthorn,1,3938.08,665.503
1621,Briarthorn,1,4024.44,212.787
1621,Briarthorn,1,4131.32,203.466
1621,Briarthorn,1,4313.74,418.544
1621,Briarthorn,1,4404.1,609.329
1621,Briarthorn,1,4427.84,367.739
1621,Briarthorn,1,4685.86,204.657
1621,Briarthorn,1,4694.51,345.941
1621,Briarthorn,1,4760.79,137.93
1621,Briarthorn,1,4761.78,264.361
1621,Briarthorn,1,4823.35,275.858
1621,Briarthorn,1,5032.89,379.941
1621,Briarthorn,1,5236.56,392.847
1621,Briarthorn,1,5261.76,457.867
1621,Briarthorn,1,5284.13,161.754
1621,Briarthorn,1,5323.75,346.489
1621,Briarthorn,1,5368.59,200.113
1621,Briarthorn,1,5394.59,343.262
1621,Briarthorn,1,5400.7,52.842
1621,Briarthorn,1,5449.31,113.31
1621,Briarthorn,1,5492.91,382.794
1621,Briarthorn,1,5528.58,334.245
1621,Briarthorn,1,5580.99,348.569
1621,Briarthorn,1,5603.32,241.437
1621,Briarthorn,1,5643.83,304.715
1621,Briarthorn,1,5697.39,1.628
1621,Briarthorn,1,5744.02,-17
1621,Briarthorn,1,5763.96,370.598
1621,Briarthorn,1,5926.89,46.192
1621,Briarthorn,1,5935,345.521
1621,Briarthorn,1,6046.71,351.044
1621,Briarthorn,1,6253.24,227.849
1621,Briarthorn,1,6286.11,184.455
1621,Briarthorn,1,6414.23,-18
1621,Briarthorn,1,6469.69,-51.2925
1621,Briarthorn,1,6495.82,-78
1621,Briarthorn,1,6601.46,365.959
1621,Briarthorn,1,6646.08,-212
1621,Briarthorn,1,6669.62,159.319
1621,Briarthorn,1,6672.48,77.6357
1621,Briarthorn,1,6684.22,116.111
1621,Briarthorn,1,6689.17,-143
1621,Briarthorn,1,6832.79,249.9
1621,Briarthorn,1,6838.68,-141
1621,Briarthorn,1,6905.93,-17
1621,Briarthorn,1,6926.84,-192
1621,Briarthorn,1,6983.77,-195
1621,Briarthorn,1,7010.19,-56
1621,Briarthorn,1,7011.7,-173
1621,Briarthorn,1,7084.49,-496
1621,Briarthorn,1,7110.92,-809
1621,Briarthorn,1,7133.4,-328.718
1621,Briarthorn,1,7152.14,-498
1621,Briarthorn,1,7258.42,-1053.89
1621,Briarthorn,1,7286.81,-139
1621,Briarthorn,1,7457.85,-1146.68
1621,Briarthorn,1,7706.74,-878
1621,Briarthorn,1,7730.97,-1015
1621,Briarthorn,1,8046.34,-1194.27
1621,Briarthorn,47,2026.93,1858.32
1621,Briarthorn,47,2073.56,1600.3
1621,Briarthorn,47,2096.28,1557.81
1621,Briarthorn,47,2097.27,1746.72
1621,Briarthorn,47,2139.33,1404.52
1621,Briarthorn,47,2210.56,1881.96
176793,"Bundle of Wood",0,-9425.35,-1126.99
176793,"Bundle of Wood",0,-9405.82,-1217.06
176793,"Bundle of Wood",0,-9397.9,-1141.84
176793,"Bundle of Wood",0,-9389.48,-1295.82
176793,"Bundle of Wood",0,-9383.15,-1101.23
176793,"Bundle of Wood",0,-9382.79,-1184.88
176793,"Bundle of Wood",0,-9380.64,-1262.96
176793,"Bundle of Wood",0,-9369.15,-1128.57
176793,"Bundle of Wood",0,-9365,-1285.28
176793,"Bundle of Wood",0,-9362.34,-1249.63
176793,"Bundle of Wood",0,-9353.76,-1204.15
176793,"Bundle of Wood",0,-9351.74,-1310.34
176793,"Bundle of Wood",0,-9340.38,-1142.91
176793,"Bundle of Wood",0,-9339.49,-1375.02
176793,"Bundle of Wood",0,-9331.11,-1338.23
176793,"Bundle of Wood",0,-9329.07,-1246.56
176793,"Bundle of Wood",0,-9316.88,-1146.7
176793,"Bundle of Wood",0,-9309.43,-1362.21
176793,"Bundle of Wood",0,-9308.91,-1302.8
176793,"Bundle of Wood",0,-9251.74,-1232.97
176793,"Bundle of Wood",0,-9216.81,-1258.01
176793,"Bundle of Wood",0,-9186.53,-1271.85
176793,"Bundle of Wood",0,-9150.39,-1230.15
176793,"Bundle of Wood",0,-9147.28,-1271.13
176793,"Bundle of Wood",0,-9106.29,-1242.62
58595,"Burning Blade Stash",1,1464.4,-4691.85
171938,"Cactus Apple",1,-746.487,-4276.66
171938,"Cactus Apple",1,-696.942,-4355.8
171938,"Cactus Apple",1,-674.292,-4300.25
171938,"Cactus Apple",1,-601.576,-4075.62
171938,"Cactus Apple",1,-592.091,-4074.48
171938,"Cactus Apple",1,-556.425,-4288.72
171938,"Cactus Apple",1,-551.576,-4292.26
171938,"Cactus Apple",1,-523.076,-4182.39
171938,"Cactus Apple",1,-516.889,-4187.04
171938,"Cactus Apple",1,-489.837,-4464.14
171938,"Cactus Apple",1,-489.684,-4089.52
171938,"Cactus Apple",1,-489.093,-4301.17
171938,"Cactus Apple",1,-487.607,-4277.06
171938,"Cactus Apple",1,-486.916,-4291.01
171938,"Cactus Apple",1,-482.637,-4083.92
171938,"Cactus Apple",1,-475.429,-4323.95
171938,"Cactus Apple",1,-469.634,-4378.43
171938,"Cactus Apple",1,-465.098,-4381.39
171938,"Cactus Apple",1,-444.979,-4122.43
171938,"Cactus Apple",1,-427.711,-4185.25
171938,"Cactus Apple",1,-423.568,-4175.42
171938,"Cactus Apple",1,-422.731,-4377.85
171938,"Cactus Apple",1,-422.691,-4187.55
171938,"Cactus Apple",1,-413.362,-4058.05
171938,"Cactus Apple",1,-413.091,-4398.37
171938,"Cactus Apple",1,-408.213,-4395.52
171938,"Cactus Apple",1,-407.968,-4061.42
171938,"Cactus Apple",1,-406.41,-4460.83
171938,"Cactus Apple",1,-406.266,-4279.2
171938,"Cactus Apple",1,-404.261,-4263.58
171938,"Cactus Apple",1,-364.977,-4333.73
171938,"Cactus Apple",1,-360.679,-4337.94
171938,"Cactus Apple",1,-330.869,-4393.1
171938,"Cactus Apple",1,-326.03,-4395.06
171938,"Cactus Apple",1,-322.206,-4438.69
171938,"Cactus Apple",1,-317.603,-4105.12
171938,"Cactus Apple",1,-317.47,-4438.41
171938,"Cactus Apple",1,-298.444,-4332.24
171938,"Cactus Apple",1,-295.805,-4337.23
171938,"Cactus Apple",1,-261.121,-4159.08
171938,"Cactus Apple",1,-260.522,-4211.04
171938,"Cactus Apple",1,-255.695,-4160.31
171938,"Cactus Apple",1,-244.933,-4318.93
171938,"Cactus Apple",1,-183.5,-4181.8
171938,"Cactus Apple",1,-182.636,-4183.35
2712,"Calcified Elven Gem",0,-2298.33,-1623.97
2712,"Calcified Elven Gem",0,-2294.67,-1563.63
2712,"Calcified Elven Gem",0,-2292.4,-1676.4
2712,"Calcified Elven Gem",0,-2278.12,-1764
2712,"Calcified Elven Gem",0,-2208.79,-1749.48
105175,"Cantation of Manifestation",0,-8986,863.658
105175,"Cantation of Manifestation",0,-8985.57,860.344
105175,"Cantation of Manifestation",0,-8985.31,860.86
105175,"Cantation of Manifestation",0,-8984.55,861.033
105175,"Cantation of Manifestation",0,1812.77,51.5278
105175,"Cantation of Manifestation",0,1813.25,51.0138
105175,"Cantation of Manifestation",0,1813.6,50.2285
20925,"Captain's Footlocker",1,-3825,-4730.16
28024,"Caravan Chest",0,-9900.72,-3701.58
2743,"Carved Stone Urn",0,-6286.67,-2942.77
2743,"Carved Stone Urn",0,-6256.07,-2949.11
2743,"Carved Stone Urn",0,-6246.71,-2928.07
2743,"Carved Stone Urn",0,-6215.84,-3069.03
2743,"Carved Stone Urn",0,-6196.7,-2927.13
2743,"Carved Stone Urn",0,-6195.83,-3063.5
2743,"Carved Stone Urn",0,-6161.03,-2962.88
2743,"Carved Stone Urn",0,-6155.14,-3098.85
2743,"Carved Stone Urn",0,-6154.16,-2880.76
2743,"Carved Stone Urn",0,-6120.48,-3023.79
2743,"Carved Stone Urn",0,-6118.4,-2904.83
2743,"Carved Stone Urn",0,-6090.06,-3089.71
2743,"Carved Stone Urn",0,-6082.54,-2971.77
2743,"Carved Stone Urn",0,-6054.63,-3143.96
105174,"Chest of Containment Coffers",0,-8987.37,862.753
105174,"Chest of Containment Coffers",0,-8987.15,861.843
105174,"Chest of Containment Coffers",0,-8986.73,862.93
105174,"Chest of Containment Coffers",0,-8986,863.658
105174,"Chest of Containment Coffers",0,1813.73,52.6475
105174,"Chest of Containment Coffers",0,1814.28,52.1381
105174,"Chest of Containment Coffers",0,1814.54,51.3096
105174,"Chest of Containment Coffers",0,1814.59,53.1667
2742,"Chest of Nesting",1,9772.44,1553.88
2739,"Chest of the Black Feather",1,9753.64,1589.44
2740,"Chest of the Raven Claw",1,9882,1490.07
2741,"Chest of the Sky",1,9712.18,1538.49
178784,"Coldtooth Supplies",30,-951.394,-193.695
178784,"Coldtooth Supplies",30,-947.642,-208.807
178784,"Coldtooth Supplies",30,-934.212,-57.3517
178784,"Coldtooth Supplies",30,-916.281,-36.8579
178784,"Coldtooth Supplies",30,-902.73,-103.868
178784,"Coldtooth Supplies",30,-900.514,-143.527
178784,"Coldtooth Supplies",30,-862.882,-0.353299
178784,"Coldtooth Supplies",30,-854.932,-85.9184
178784,"Coldtooth Supplies",30,-851.833,-118.959
178784,"Coldtooth Supplies",30,-849.832,-20.8421
178784,"Coldtooth Supplies",30,-844.25,-60.0374
178784,"Coldtooth Supplies",30,-820.644,-136.043
19283,"Compendium of the Fallen",189,277.481,-425.391
125477,"Conspicuous Urn",70,-350.81,82.6264
179553,"Core Fragment",230,1128.01,-471.763
20691,"Cozzle's Footlocker",0,-12033.5,-544.274
86492,"Crate of Elunite",1,6305.36,801.79
86492,"Crate of Elunite",1,6309.78,845.92
86492,"Crate of Elunite",1,6384.79,906.778
86492,"Crate of Elunite",1,6392.69,725.449
86492,"Crate of Elunite",1,6402.14,742.217
86492,"Crate of Elunite",1,6415.27,889.66
86492,"Crate of Elunite",1,6462.69,830.46
161526,"Crate of Foodstuffs",1,-6867.92,-2002.76
21277,"Crate with Holes",1,-930.227,-3693.21
21277,"Crate with Holes",1,-929.625,-3691.45
21277,"Crate with Holes",1,-929.275,-3692.56
21277,"Crate with Holes",1,-928.64,-3692.39
21277,"Crate with Holes",1,-928.399,-3693.33
175708,"Crossroads' Supply Crates",1,-230.872,-3307.6
175708,"Crossroads' Supply Crates",1,-212.196,-3292.28
175708,"Crossroads' Supply Crates",1,-69.6405,-3390.97
175708,"Crossroads' Supply Crates",1,-60.1678,-3398.86
92423,"Damaged Chest",1,-4925.59,-2344.58
174728,"Damaged Crate",1,-3990,-3814.18
160845,"Dark Coffer",230,803.861,-356.356
175385,"Darkstone Tablet",229,65.4179,-280.416
176206,"Davil's Libram",0,2822.29,-1411.67
85563,"Dead-tooth's Strongbox",0,-9765.27,-1565.24
11713,"Death Cap",1,6750.5,-690.5
11713,"Death Cap",1,6752.75,-709.928
11713,"Death Cap",1,6758.94,-698.873
11713,"Death Cap",1,6766.05,-684.705
11713,"Death Cap",1,6794.09,-750.826
11713,"Death Cap",1,6808.75,-745.473
19541,"Deepmoss Eggs",1,456.917,677.47
19541,"Deepmoss Eggs",1,501.52,685.815
19541,"Deepmoss Eggs",1,524.556,580.345
19541,"Deepmoss Eggs",1,543.946,595.887
19541,"Deepmoss Eggs",1,544.568,667.32
19541,"Deepmoss Eggs",1,602.857,660.715
19541,"Deepmoss Eggs",1,862.677,209.647
19541,"Deepmoss Eggs",1,918.995,200.072
19541,"Deepmoss Eggs",1,962.659,85.6017
19541,"Deepmoss Eggs",1,989.752,166.383
19541,"Deepmoss Eggs",1,1069,247.825
19541,"Deepmoss Eggs",1,1139.26,-545.701
19541,"Deepmoss Eggs",1,1205.69,-536.305
19541,"Deepmoss Eggs",1,1257.89,-615.094
19541,"Deepmoss Eggs",1,1297.68,313.875
19541,"Deepmoss Eggs",1,1402.17,853.09
19541,"Deepmoss Eggs",1,1425.79,-197.039
19541,"Deepmoss Eggs",1,1436.58,-78.9992
19541,"Deepmoss Eggs",1,1495.26,-482.557
19541,"Deepmoss Eggs",1,1498.51,-566.273
19541,"Deepmoss Eggs",1,1503.16,1011.93
19541,"Deepmoss Eggs",1,1524.46,604.206
19541,"Deepmoss Eggs",1,1525.06,-389.071
19541,"Deepmoss Eggs",1,1597.57,767.384
21052,"Defias Strongbox",0,-11014,187.361
161527,"Dinosaur Bone",1,-7890.34,-610.22
161527,"Dinosaur Bone",1,-7889.81,-618.472
161527,"Dinosaur Bone",1,-7884.15,-618.194
161527,"Dinosaur Bone",1,-7879.14,-896.516
161527,"Dinosaur Bone",1,-7876.51,-614.429
161527,"Dinosaur Bone",1,-7874.33,-621.346
161527,"Dinosaur Bone",1,-7847.43,-648.261
161527,"Dinosaur Bone",1,-7824.72,-917.786
161527,"Dinosaur Bone",1,-7780.08,-675.24
161527,"Dinosaur Bone",1,-7760.56,-843.386
161527,"Dinosaur Bone",1,-7752.41,-750.97
161527,"Dinosaur Bone",1,-7746.34,-612.641
161527,"Dinosaur Bone",1,-7741.71,-742.488
161527,"Dinosaur Bone",1,-7513.46,-682.216
176344,"Document Chest",1,-4922.24,-1831.89
190483,"Document Chest",1,-5139.71,-1918.91
190484,"Document Chest",1,-5184.79,-2164.45
176753,"Doom Weed",0,2532.5,475.661
176753,"Doom Weed",0,2544.31,399.634
176753,"Doom Weed",0,2550.12,535.84
176753,"Doom Weed",0,2556.72,555.666
176753,"Doom Weed",0,2567.35,447.133
176753,"Doom Weed",0,2572.14,476.879
176753,"Doom Weed",0,2592.68,385.176
176753,"Doom Weed",0,2612.94,375.012
176753,"Doom Weed",0,2627.54,482.803
176753,"Doom Weed",0,2627.55,535.917
176753,"Doom Weed",0,2628.19,375.378
176753,"Doom Weed",0,2635.87,460.013
176753,"Doom Weed",0,2639.42,451.185
176753,"Doom Weed",0,2646.47,434.396
176753,"Doom Weed",0,2663.25,560.112
176753,"Doom Weed",0,2670.57,410.521
176753,"Doom Weed",0,2680.46,421.304
176753,"Doom Weed",0,2697.07,456.044
176753,"Doom Weed",0,2698.68,468.033
176753,"Doom Weed",0,2748.7,426.054
176753,"Doom Weed",0,2753.78,436.604
176753,"Doom Weed",0,2780.2,470.615
176753,"Doom Weed",0,2787.47,460.688
176753,"Doom Weed",0,2795.22,490.533
176753,"Doom Weed",0,2802.07,427.215
176753,"Doom Weed",0,2806.17,416.962
176753,"Doom Weed",0,2817.67,429.309
175382,"Doomrigger's Coffer",229,67.1283,-297.421
22550,"Draenethyst Crystals",0,-10080.8,-3486.49
22550,"Draenethyst Crystals",0,-10063.3,-3501.32
22550,"Draenethyst Crystals",0,-10002.2,-3539.66
22550,"Draenethyst Crystals",0,-9981.25,-3652.04
22550,"Draenethyst Crystals",0,-9970.3,-3712.3
22550,"Draenethyst Crystals",0,-9968,-3708.24
22550,"Draenethyst Crystals",0,-9964.19,-3646.9
22550,"Draenethyst Crystals",0,-9960.04,-3603
22550,"Draenethyst Crystals",0,-9931.97,-3722.25
3767,"Drizzlik's Emporium",1,-1740.47,-3723.79
19597,"Druids' Cache",1,2400.82,1802.94
123214,"Duskwood Chest",0,-11125,552.153
179565,"Dusty Reliquary",1,-7244.06,335.095
1571,"Dusty Spellbooks",0,866.425,1231.33
1619,Earthroot,0,-11451,1469.53
1619,Earthroot,0,-11292.6,1869.2
1619,Earthroot,0,-11053.9,1954.27
1619,Earthroot,0,-10827.6,2052.28
1619,Earthroot,0,-10529.2,2043.47
1619,Earthroot,0,-10418.8,2031.94
1619,Earthroot,0,-10354.3,1882.78
1619,Earthroot,0,-10308,1618.52
1619,Earthroot,0,-10308,1949.05
1619,Earthroot,0,-10300,1637.92
1619,Earthroot,0,-10300,1648.74
1619,Earthroot,0,-10284,1691.15
1619,Earthroot,0,-10281,1656.58
1619,Earthroot,0,-10278.2,1513.24
1619,Earthroot,0,-10246,1950.49
1619,Earthroot,0,-10218,1602.85
1619,Earthroot,0,-10199,1580.42
1619,Earthroot,0,-10198,1459.29
1619,Earthroot,0,-10191,1558.5
1619,Earthroot,0,-10188,1545.83
1619,Earthroot,0,-10168,1540.05
1619,Earthroot,0,-10164,1553.73
1619,Earthroot,0,-10148.5,2027.09
1619,Earthroot,0,-10132,1393.17
1619,Earthroot,0,-10074,1402.95
1619,Earthroot,0,-10035,1424.36
1619,Earthroot,0,-9923.33,-223.855
1619,Earthroot,0,-9910.94,1728.46
1619,Earthroot,0,-9902.2,-205.827
1619,Earthroot,0,-9819.25,-1392.68
1619,Earthroot,0,-9818.68,-252.158
1619,Earthroot,0,-9804.1,-1442.02
1619,Earthroot,0,-9803.82,-2286.89
1619,Earthroot,0,-9785.67,-1340.88
1619,Earthroot,0,-9778.02,1586.12
1619,Earthroot,0,-9764.79,-505.546
1619,Earthroot,0,-9761.37,-457.87
1619,Earthroot,0,-9751.1,-2623.07
1619,Earthroot,0,-9735.58,-1411.31
1619,Earthroot,0,-9727.67,-2890.66
1619,Earthroot,0,-9719.08,-2447.51
1619,Earthroot,0,-9699.69,1070.95
1619,Earthroot,0,-9692.28,1155.58
1619,Earthroot,0,-9685,1474.25
1619,Earthroot,0,-9679.7,-1220.33
1619,Earthroot,0,-9655.55,-2019.22
1619,Earthroot,0,-9652.64,-221.701
1619,Earthroot,0,-9644.26,989.022
1619,Earthroot,0,-9614.35,-2156.73
1619,Earthroot,0,-9611,-2717
1619,Earthroot,0,-9607.63,-728.023
1619,Earthroot,0,-9577.55,-761.046
1619,Earthroot,0,-9552.2,-3282.14
1619,Earthroot,0,-9541.04,-808.438
1619,Earthroot,0,-9503.87,-2112.98
1619,Earthroot,0,-9488.74,661.122
1619,Earthroot,0,-9474,-3442
1619,Earthroot,0,-9436.08,556.346
